load_step_names,image_names,Fh,u,Fv_total,Fv_s,Fv_n,lv1,lv2,lv3,lv4,lv5,lv6,lv7,lv8,lv9,lv10,lv11,lv12,lv13,lv14
RS4_LS00_to_LS01,LS00_to_LS01_RS4_0104,0.05859,NaN,-72.01,-36.04,-35.97,-0.04061,-0.00904,-0.429,-0.546,-0.00024,-0.00104,-0.00631,-0.0297,-0.00193,-0.07559,0.01386,0.05526,0.01114,0.00537
RS4_LS00_to_LS01,LS00_to_LS01_RS4_0105,0.1396,NaN,-66.92,-33.48,-33.44,-0.04044,-0.00999,-0.4192,-0.5277,-0.00034,-0.00112,-0.00635,-0.02926,-0.00193,-0.07407,0.01369,0.05408,0.01078,0.00528
RS4_LS00_to_LS01,LS00_to_LS01_RS4_0106,0.01146,NaN,-62,-31.03,-30.97,-0.03977,-0.01016,-0.4059,-0.5134,-0.00037,-0.00112,-0.00628,-0.02881,-0.00184,-0.07241,0.01353,0.05287,0.01047,0.00525
RS4_LS00_to_LS01,LS00_to_LS01_RS4_0107,-0.1065,NaN,-56.99,-28.53,-28.46,-0.02307,-0.01023,-0.3904,-0.4972,-0.00036,-0.00109,-0.00614,-0.02823,-0.00164,-0.07058,0.01338,0.05162,0.0102,0.00518
RS4_LS00_to_LS01,LS00_to_LS01_RS4_0108,0.06563,NaN,-52.03,-26.04,-25.99,-0.02259,-0.01109,-0.3827,-0.4734,-0.00042,-0.00114,-0.00613,-0.02782,-0.00154,-0.06887,0.01317,0.05009,0.00979,0.00506
RS4_LS00_to_LS01,LS00_to_LS01_RS4_0109,0.1141,NaN,-47.05,-23.58,-23.47,-0.02233,-0.0108,-0.3675,-0.4538,-0.00046,-0.00115,-0.00605,-0.02723,-0.00134,-0.06687,0.01292,0.04855,0.00936,0.00494
RS4_LS00_to_LS01,LS00_to_LS01_RS4_0110,0.04453,NaN,-42.01,-21.04,-20.97,-0.0155,-0.01059,-0.3524,-0.432,-0.00048,-0.00113,-0.00594,-0.02664,-0.00106,-0.06476,0.01265,0.04681,0.00891,0.00481
RS4_LS00_to_LS01,LS00_to_LS01_RS4_0111,0.1596,NaN,-36.97,-18.52,-18.45,0.00193,-0.01041,-0.3387,-0.405,-0.00049,-0.00114,-0.00579,-0.02595,-0.00075,-0.06235,0.01237,0.045,0.0085,0.00469
RS4_LS00_to_LS01,LS00_to_LS01_RS4_0112,0.01953,NaN,-32.03,-16.05,-15.98,0.00514,-0.01038,-0.3171,-0.3844,-0.00052,-0.00115,-0.0057,-0.02525,-0.00014,-0.05976,0.012,0.04309,0.00812,0.00451
RS4_LS00_to_LS01,LS00_to_LS01_RS4_0113,0.107,NaN,-26.98,-13.52,-13.46,0.01254,-0.00994,-0.3006,-0.3546,-0.0005,-0.00112,-0.00554,-0.02436,0.00026,-0.05657,0.01162,0.04089,0.00753,0.0043
RS4_LS00_to_LS01,LS00_to_LS01_RS4_0114,0.01302,NaN,-21.83,-10.94,-10.89,0.01267,-0.01065,-0.2734,-0.3278,-0.00053,-0.00115,-0.00543,-0.02319,0.00053,-0.05291,0.01118,0.03826,0.00698,0.00401
RS4_LS00_to_LS01,LS00_to_LS01_RS4_0115,0.02422,NaN,-17.403,-8.723,-8.68,0.01286,-0.0107,-0.2554,-0.2952,-0.00052,-0.00107,-0.00524,-0.022,0.001,-0.04926,0.01083,0.03599,0.00655,0.00376
RS4_LS00_to_LS01,LS00_to_LS01_RS4_0116,0.06042,NaN,-12.028,-6.05,-5.978,0.01404,-0.01029,-0.2276,-0.2554,-0.00052,-0.00106,-0.00508,-0.0202,0.00152,-0.04333,0.01039,0.03308,0.00593,0.00337
RS4_LS00_to_LS01,LS00_to_LS01_RS4_0117,0.0875,NaN,-10.003,-5.048,-4.955,0.01466,-0.01002,-0.2132,-0.2356,-0.00056,-0.00113,-0.00504,-0.01902,0.00166,-0.0396,0.01008,0.03157,0.00555,0.00309
RS4_LS00_to_LS01,LS00_to_LS01_RS4_0118,0.06042,NaN,-9.991,-5.033,-4.958,0.0148,-0.00986,-0.2117,-0.2337,-0.00052,-0.00097,-0.00491,-0.01886,0.00181,-0.03915,0.01012,0.03152,0.00563,0.00318
RS4_LS00_to_LS01,LS00_to_LS01_RS4_0119,0.09167,NaN,-12.146,-6.101,-6.045,0.0149,-0.00964,-0.2158,-0.2392,-0.00059,-0.00112,-0.00502,-0.01908,0.00164,-0.03921,0.01002,0.03133,0.0055,0.00312
RS4_LS00_to_LS01,LS00_to_LS01_RS4_0120,0.03958,NaN,-17.096,-8.581,-8.515,0.01575,-0.00652,-0.2299,-0.2676,-0.00059,-0.00107,-0.00497,-0.02006,0.00153,-0.0425,0.0101,0.0323,0.00576,0.00332
RS4_LS00_to_LS01,LS00_to_LS01_RS4_0121,0.01094,NaN,-22.1,-11.1,-11,0.01614,0.00503,-0.2491,-0.2954,-0.00066,-0.00107,-0.005,-0.02106,0.00113,-0.04594,0.01016,0.03392,0.00603,0.00353
RS4_LS00_to_LS01,LS00_to_LS01_RS4_0122,0.06484,NaN,-27.54,-13.78,-13.76,0.0164,0.01324,-0.2731,-0.3196,-0.00074,-0.00116,-0.00517,-0.02207,0.00063,-0.04951,0.01037,0.03581,0.00635,0.00371
RS4_LS00_to_LS01,LS00_to_LS01_RS4_0123,0.00573,NaN,-32.08,-16.07,-16.01,0.0165,0.01456,-0.2892,-0.3429,-0.00073,-0.00112,-0.00523,-0.02266,0.00055,-0.05234,0.01065,0.03756,0.0067,0.004
RS4_LS00_to_LS01,LS00_to_LS01_RS4_0124,0.09557,NaN,-37.1,-18.59,-18.51,0.01658,0.01784,-0.3085,-0.3646,-0.00069,-0.00112,-0.0053,-0.02326,0.00028,-0.05491,0.01106,0.03956,0.00722,0.00424
RS4_LS00_to_LS01,LS00_to_LS01_RS4_0125,0.01589,NaN,-42.05,-21.06,-20.99,0.01635,0.01908,-0.325,-0.3883,-0.00074,-0.00123,-0.00554,-0.02392,-0,-0.05765,0.01133,0.04125,0.00756,0.00436
RS4_LS00_to_LS01,LS00_to_LS01_RS4_0126,0.1003,NaN,-47.09,-23.59,-23.5,0.01601,0.02142,-0.3425,-0.4084,-0.00066,-0.00116,-0.00563,-0.02453,-0.0002,-0.05994,0.01164,0.04301,0.00793,0.00457
RS4_LS00_to_LS01,LS00_to_LS01_RS4_0127,0.00703,NaN,-52.11,-26.1,-26.01,0.01552,0.02264,-0.355,-0.4325,-0.00065,-0.00112,-0.00567,-0.02506,-0.00027,-0.06215,0.01202,0.04488,0.00847,0.00475
RS4_LS00_to_LS01,LS00_to_LS01_RS4_0128,0.1128,NaN,-57.1,-28.59,-28.51,0.00204,0.02287,-0.372,-0.4508,-0.00066,-0.00118,-0.00586,-0.02565,-0.00049,-0.06412,0.01231,0.04648,0.00876,0.00488
RS4_LS00_to_LS01,LS00_to_LS01_RS4_0129,0.149,NaN,-61.85,-31.07,-30.78,0.00164,0.02349,-0.3843,-0.472,-0.00065,-0.0012,-0.00599,-0.02619,-0.00065,-0.06612,0.01253,0.04809,0.00912,0.00496
RS4_LS00_to_LS01,LS00_to_LS01_RS4_0130,0.1005,NaN,-67.12,-33.59,-33.53,0.00151,0.02729,-0.4008,-0.4883,-0.00059,-0.00114,-0.00603,-0.02677,-0.00061,-0.06819,0.01289,0.04956,0.00949,0.00514
RS4_LS00_to_LS01,LS00_to_LS01_RS4_0131,0.09557,NaN,-72.11,-36.09,-36.02,0.00077,0.02312,-0.4128,-0.5074,-0.00057,-0.0012,-0.00615,-0.02722,-0.00067,-0.07003,0.01318,0.05108,0.0099,0.00523
RS4_LS00_to_LS01,LS00_to_LS01_RS4_0132,0.09479,NaN,-77.1,-38.59,-38.51,0.00015,0.02287,-0.4244,-0.5263,-0.00054,-0.00118,-0.00627,-0.02775,-0.00088,-0.07184,0.01336,0.05246,0.0102,0.00529
RS4_LS00_to_LS01,LS00_to_LS01_RS4_0133,0.06693,NaN,-82.11,-41.1,-41.01,-0.00042,0.02277,-0.4354,-0.5446,-0.00046,-0.00124,-0.00644,-0.02827,-0.00098,-0.0736,0.0136,0.0538,0.01049,0.00532
RS4_LS00_to_LS01,LS00_to_LS01_RS4_0134,0.06484,NaN,-87.1,-43.59,-43.51,-0.001,0.02272,-0.4469,-0.5618,-0.00041,-0.00123,-0.00651,-0.02882,-0.00106,-0.07536,0.01382,0.05507,0.01077,0.00536
RS4_LS00_to_LS01,LS00_to_LS01_RS4_0135,0.05443,NaN,-92.11,-46.09,-46.02,-0.00152,0.02305,-0.4578,-0.5784,-0.00029,-0.00114,-0.00649,-0.02926,-0.00098,-0.07695,0.01412,0.05656,0.01131,0.00552
RS4_LS00_to_LS01,LS00_to_LS01_RS4_0136,0.0513,NaN,-97.1,-48.58,-48.52,-0.00218,0.02329,-0.4684,-0.5948,-0.0002,-0.00116,-0.00662,-0.02983,-0.00109,-0.07859,0.01427,0.05774,0.01155,0.0055
RS4_LS00_to_LS01,LS00_to_LS01_RS4_0137,0.1047,NaN,-102.12,-51.09,-51.03,-0.00288,0.02347,-0.4797,-0.6106,-0.00015,-0.00107,-0.00664,-0.03044,-0.00113,-0.08021,0.0145,0.05903,0.01195,0.00552
RS4_LS00_to_LS01,LS00_to_LS01_RS4_0138,0.05547,NaN,-107.1,-53.59,-53.51,-0.00385,0.02321,-0.4895,-0.628,-0,-0.00107,-0.00675,-0.03111,-0.00127,-0.08188,0.01465,0.06042,0.01225,0.00555
RS4_LS00_to_LS01,LS00_to_LS01_RS4_0139,0.04844,NaN,-112.1,-56.09,-56.01,-0.00428,0.02326,-0.5001,-0.6445,-0,-0.00115,-0.00696,-0.03177,-0.00136,-0.08376,0.01476,0.06184,0.01257,0.00555
RS4_LS00_to_LS01,LS00_to_LS01_RS4_0140,0.04844,NaN,-117.09,-58.58,-58.51,-0.0025,0.0208,-0.5127,-0.6612,0.00022,-0.00105,-0.00706,-0.03234,-0.00143,-0.08558,0.01502,0.06357,0.01305,0.00564
RS4_LS00_to_LS01,LS00_to_LS01_RS4_0141,0.05573,NaN,-122.06,-61.07,-60.99,-0.00209,0.01629,-0.5276,-0.6785,0.00036,-0.00099,-0.00724,-0.03295,-0.00157,-0.08787,0.01527,0.06568,0.01347,0.00564
RS4_LS00_to_LS01,LS00_to_LS01_RS4_0142,0.05104,NaN,-122.83,-61.44,-61.39,-0.00185,0.01134,-0.5345,-0.6855,0.00049,-0.00095,-0.00735,-0.03319,-0.00153,-0.08908,0.01556,0.06704,0.01378,0.00569
RS4_LS01_to_LS02,LS01_to_LS02_RS4_0000,0,0,-122.84,-61.44,-61.4,0.0003,0.00402,-0.571,-0.7185,0.00106,-0.00057,-0.0077,-0.03341,-0.00113,-0.09497,0.01701,0.0726,0.01515,0.00585
RS4_LS01_to_LS02,LS01_to_LS02_RS4_0003,1.563,0.0271927505505758,-122.86,-61.67,-61.19,0.00115,0.01486,-0.5855,-0.7091,0.00106,-0.00057,-0.00773,-0.03343,-0.00124,-0.09496,0.01696,0.07255,0.01502,0.00581
RS4_LS01_to_LS02,LS01_to_LS02_RS4_0004,2.868,0.0511773427525253,-122.85,-61.86,-60.99,0.00177,0.03594,-0.6056,-0.6925,0.00105,-0.00062,-0.00791,-0.03347,-0.00136,-0.09506,0.01694,0.0725,0.01504,0.00587
RS4_LS01_to_LS02,LS01_to_LS02_RS4_0005,3.968,0.0691440105909091,-122.84,-62.02,-60.82,0.00203,0.05133,-0.6265,-0.6754,0.00116,-0.00049,-0.00789,-0.0334,-0.00132,-0.09493,0.01712,0.07265,0.01513,0.00607
RS4_LS01_to_LS02,LS01_to_LS02_RS4_0006,4.966,0.0994938077146465,-122.85,-62.18,-60.67,0.00227,0.06757,-0.6491,-0.6572,0.00112,-0.00045,-0.00802,-0.03338,-0.00133,-0.09491,0.01726,0.07263,0.01511,0.00611
RS4_LS01_to_LS02,LS01_to_LS02_RS4_0007,5.867,0.138144886270202,-122.85,-62.32,-60.53,0.03696,0.08599,-0.6731,-0.6379,0.0012,-0.0004,-0.00819,-0.03339,-0.0013,-0.09492,0.01742,0.07265,0.01511,0.00624
RS4_LS01_to_LS02,LS01_to_LS02_RS4_0008,6.678,0.168400829401515,-122.85,-62.45,-60.4,0.08417,0.1113,-0.6992,-0.6176,0.00115,-0.0005,-0.00847,-0.03358,-0.00139,-0.09499,0.01742,0.07254,0.01503,0.00624
RS4_LS01_to_LS02,LS01_to_LS02_RS4_0009,7.468,0.186887678063131,-122.86,-62.57,-60.29,0.1311,0.1399,-0.7252,-0.5964,0.00129,-0.00034,-0.00853,-0.03365,-0.00129,-0.09486,0.01765,0.07272,0.01513,0.00639
RS4_LS01_to_LS02,LS01_to_LS02_RS4_0010,8.207,0.223000832633838,-122.86,-62.66,-60.2,0.1778,0.167,-0.7518,-0.5753,0.00121,-0.00044,-0.00886,-0.03388,-0.00142,-0.09489,0.01773,0.07258,0.01506,0.00635
RS4_LS01_to_LS02,LS01_to_LS02_RS4_0011,7.918,0.223124146396465,-122.81,-62.61,-60.2,0.1923,0.1795,-0.7593,-0.5709,0.00132,-0.00032,-0.00892,-0.03393,-0.0013,-0.0948,0.01799,0.07266,0.01519,0.00645
RS4_LS01_to_LS02,LS01_to_LS02_RS4_0012,7.756,0.225020768189394,-122.86,-62.6,-60.26,0.1978,0.1823,-0.7615,-0.5708,0.0014,-0.00031,-0.00893,-0.03397,-0.00127,-0.09482,0.01813,0.07265,0.01514,0.00645
RS4_LS01_to_LS02,LS01_to_LS02_RS4_0013,7.656,0.225829321775253,-122.86,-62.59,-60.27,0.1984,0.1829,-0.7631,-0.5708,0.0014,-0.00028,-0.009,-0.03404,-0.00123,-0.09488,0.01819,0.07259,0.01512,0.00648
RS4_LS01_to_LS02,LS01_to_LS02_RS4_0014,7.584,0.226973130866162,-122.85,-62.57,-60.28,0.1993,0.1846,-0.7644,-0.5708,0.0014,-0.00023,-0.00897,-0.03411,-0.0012,-0.09492,0.01823,0.07265,0.01519,0.00652
RS4_LS01_to_LS02,LS01_to_LS02_RS4_0015,7.528,0.230319609098485,-122.86,-62.57,-60.29,0.1997,0.1849,-0.7658,-0.5709,0.00138,-0.00027,-0.00911,-0.03417,-0.00127,-0.09496,0.01822,0.07259,0.01515,0.00646
RS4_LS01_to_LS02,LS01_to_LS02_RS4_0016,8.831,0.259316417507576,-122.85,-62.76,-60.09,0.2295,0.2011,-0.7856,-0.5533,0.00144,-0.00028,-0.00915,-0.03416,-0.00129,-0.09493,0.01821,0.07258,0.0151,0.00646
RS4_LS01_to_LS02,LS01_to_LS02_RS4_0017,9.676,0.289794075133838,-122.86,-62.89,-59.97,0.2703,0.2293,-0.8092,-0.5318,0.00146,-0.00024,-0.0092,-0.03423,-0.00125,-0.09488,0.01819,0.0725,0.01506,0.00645
RS4_LS01_to_LS02,LS01_to_LS02_RS4_0018,10.45,0.322719288770202,-122.86,-63,-59.86,0.3149,0.2623,-0.8351,-0.509,0.00148,-0.00028,-0.00933,-0.03434,-0.00128,-0.09474,0.01823,0.07249,0.01507,0.00648
RS4_LS01_to_LS02,LS01_to_LS02_RS4_0019,11.19,0.354578326825758,-122.84,-63.1,-59.74,0.3582,0.2941,-0.8623,-0.4852,0.00155,-0.00017,-0.00944,-0.03445,-0.00126,-0.09458,0.0183,0.07252,0.01513,0.00649
RS4_LS01_to_LS02,LS01_to_LS02_RS4_0020,11.92,0.387107349931818,-122.84,-63.22,-59.62,0.4011,0.3281,-0.8901,-0.4615,0.00153,-0.00015,-0.00961,-0.03462,-0.00128,-0.09443,0.01833,0.07246,0.01506,0.00645
RS4_LS01_to_LS02,LS01_to_LS02_RS4_0021,12.62,0.424744744073232,-122.84,-63.32,-59.52,0.4381,0.3614,-0.918,-0.437,0.00161,-0,-0.00972,-0.03475,-0.00126,-0.09426,0.01847,0.0725,0.01515,0.00648
RS4_LS02_to_LS03,LS02_to_LS03_RS4_0000,11.13,0.436502181977273,-122.86,-63.11,-59.75,0.5009,0.4078,-0.954,-0.4412,0.00214,0.00025,-0.01007,-0.03547,-0.00042,-0.09431,0.01919,0.07295,0.01543,0.00661
RS4_LS02_to_LS03,LS02_to_LS03_RS4_0001,9.937,0.431017427911616,-122.78,-62.79,-59.99,0.5012,0.4044,-0.9511,-0.4518,0.00219,0.00028,-0.01008,-0.03555,-0,-0.0945,0.0196,0.07293,0.01543,0.00661
RS4_LS02_to_LS03,LS02_to_LS03_RS4_0002,8.313,0.401089616270202,-122.85,-62.67,-60.18,0.501,0.378,-0.9313,-0.4763,0.00211,0.00017,-0.01027,-0.03559,0.00045,-0.09483,0.02056,0.07295,0.01531,0.00658
RS4_LS02_to_LS03,LS02_to_LS03_RS4_0003,6.794,0.368264462381313,-122.85,-62.45,-60.4,0.5003,0.3514,-0.9113,-0.4996,0.00217,0.00029,-0.0102,-0.03551,0.00077,-0.09508,0.02126,0.07322,0.01551,0.00667
RS4_LS02_to_LS03,LS02_to_LS03_RS4_0004,5.38,0.342385264477273,-122.86,-62.24,-60.62,0.4533,0.3236,-0.8913,-0.5231,0.00214,0.00022,-0.01032,-0.03556,0.00077,-0.09553,0.0216,0.07333,0.01549,0.00666
RS4_LS02_to_LS03,LS02_to_LS03_RS4_0005,4.024,0.311531639830808,-122.86,-62.05,-60.81,0.4017,0.2946,-0.8701,-0.5462,0.00215,0.00019,-0.01029,-0.03548,0.00087,-0.09589,0.02179,0.07357,0.01561,0.00669
RS4_LS02_to_LS03,LS02_to_LS03_RS4_0006,2.743,0.285374917204546,-122.87,-61.86,-61.01,0.3498,0.263,-0.8499,-0.5689,0.00212,0.0002,-0.01032,-0.03549,0.00086,-0.09624,0.02187,0.07373,0.01563,0.0067
RS4_LS02_to_LS03,LS02_to_LS03_RS4_0007,1.637,0.252995876320707,-122.86,-61.7,-61.16,0.3077,0.2384,-0.8312,-0.5897,0.00212,0.00018,-0.01041,-0.03551,0.00077,-0.09657,0.02192,0.07392,0.01565,0.0067
RS4_LS02_to_LS03,LS02_to_LS03_RS4_0008,0.6125,0.226695567734849,-122.85,-61.54,-61.31,0.2712,0.2141,-0.814,-0.6085,0.0021,0.00013,-0.01042,-0.03555,0.00075,-0.09697,0.02189,0.07414,0.01575,0.00665
RS4_LS02_to_LS03,LS02_to_LS03_RS4_0009,-0.3898,0.199977153391414,-122.84,-61.37,-61.47,0.249,0.1937,-0.7957,-0.6266,0.00216,0.00018,-0.01028,-0.0354,0.00088,-0.09718,0.02193,0.0745,0.01592,0.00666
RS4_LS02_to_LS03,LS02_to_LS03_RS4_0010,-1.403,0.179148767608586,-122.86,-61.22,-61.64,0.2059,0.1671,-0.7785,-0.6455,0.00206,-0,-0.01043,-0.03556,0.00065,-0.09757,0.02185,0.0746,0.01584,0.0065
RS4_LS02_to_LS03,LS02_to_LS03_RS4_0011,-2.294,0.15077332205303,-122.84,-61.08,-61.76,0.1697,0.1441,-0.7619,-0.6624,0.0021,0.00013,-0.01033,-0.03544,0.00071,-0.09777,0.02189,0.0749,0.01594,0.00649
RS4_LS02_to_LS03,LS02_to_LS03_RS4_0012,-3.122,0.129691901290404,-122.85,-60.95,-61.9,0.1512,0.1262,-0.7467,-0.6789,0.00205,-0,-0.01045,-0.03554,0.00054,-0.09803,0.02185,0.07505,0.01592,0.00631
RS4_LS02_to_LS03,LS02_to_LS03_RS4_0013,-4.035,0.102708067656566,-122.85,-60.82,-62.03,0.1268,0.1045,-0.7285,-0.6975,0.00206,-0,-0.01039,-0.03552,0.00043,-0.09833,0.0218,0.07512,0.01596,0.00626
RS4_LS02_to_LS03,LS02_to_LS03_RS4_0014,-4.986,0.0806729038005051,-122.85,-60.69,-62.16,0.09864,0.07927,-0.7082,-0.7194,0.00206,-0,-0.01041,-0.03558,0.00024,-0.09863,0.02176,0.07517,0.016,0.00614
RS4_LS02_to_LS03,LS02_to_LS03_RS4_0015,-5.96,0.0511052360757576,-122.85,-60.54,-62.31,0.06365,0.05284,-0.6864,-0.7421,0.0021,-0,-0.01034,-0.03558,0.00013,-0.099,0.02174,0.07526,0.01615,0.00604
RS4_LS02_to_LS03,LS02_to_LS03_RS4_0016,-6.889,0.0169879755551768,-122.86,-60.4,-62.46,0.00692,0.01171,-0.6643,-0.7656,0.00204,-0,-0.01041,-0.03559,-0.00012,-0.09934,0.02162,0.07545,0.01615,0.00584
RS4_LS02_to_LS03,LS02_to_LS03_RS4_0017,-7.814,-0.00617186164141414,-122.85,-60.25,-62.6,-0.04304,-0.02556,-0.6413,-0.7889,0.0021,-0,-0.01028,-0.03548,-0.00014,-0.0996,0.0216,0.07588,0.01637,0.00577
RS4_LS02_to_LS03,LS02_to_LS03_RS4_0018,-8.681,-0.0402771041666667,-122.85,-60.12,-62.73,-0.08557,-0.06035,-0.6186,-0.8128,0.00207,-0,-0.01029,-0.0355,-0.00036,-0.09994,0.02154,0.07615,0.01644,0.00561
RS4_LS02_to_LS03,LS02_to_LS03_RS4_0019,-9.532,-0.0735798277323232,-122.86,-60.01,-62.85,-0.1313,-0.09585,-0.5952,-0.8365,0.00213,-0,-0.0102,-0.03541,-0.00045,-0.1002,0.02148,0.07657,0.0166,0.00546
RS4_LS02_to_LS03,LS02_to_LS03_RS4_0020,-10.36,-0.104204317719697,-122.86,-59.88,-62.98,-0.1745,-0.1283,-0.5718,-0.8608,0.00215,-0,-0.0102,-0.03546,-0.00063,-0.1006,0.02138,0.07703,0.01671,0.0053
RS4_LS02_to_LS03,LS02_to_LS03_RS4_0021,-11.19,-0.130919094083333,-122.86,-59.76,-63.1,-0.2237,-0.1642,-0.5475,-0.8852,0.00207,-0,-0.01021,-0.03548,-0.00085,-0.101,0.02117,0.07744,0.01675,0.00511
RS4_LS02_to_LS03,LS02_to_LS03_RS4_0022,-12.04,-0.170621791911616,-122.85,-59.63,-63.22,-0.2656,-0.1963,-0.5232,-0.9095,0.00208,-0,-0.01009,-0.03544,-0.00098,-0.1013,0.02115,0.07804,0.01702,0.00496
RS4_LS02_to_LS03,LS02_to_LS03_RS4_0023,-12.88,-0.202268072618687,-122.85,-59.51,-63.34,-0.3111,-0.2312,-0.4984,-0.9341,0.00202,-0.00019,-0.01021,-0.03551,-0.0012,-0.1018,0.02093,0.07852,0.01706,0.00477
RS4_LS02_to_LS03,LS02_to_LS03_RS4_0024,-13.76,-0.230933232492424,-122.86,-59.38,-63.48,-0.3545,-0.2645,-0.4731,-0.959,0.00205,-0.00019,-0.01017,-0.03552,-0.00139,-0.1022,0.02085,0.07905,0.01725,0.00465
RS4_LS02_to_LS03,LS02_to_LS03_RS4_0025,-14.62,-0.269570917921717,-122.86,-59.24,-63.62,-0.3997,-0.2992,-0.4474,-0.9837,0.00204,-0.00016,-0.01008,-0.03548,-0.00153,-0.1026,0.02072,0.07963,0.01752,0.00456
RS4_LS02_to_LS03,LS02_to_LS03_RS4_0026,-15.49,-0.30464111814899,-122.85,-59.11,-63.74,-0.4506,-0.3359,-0.421,-1.008,0.00204,-0.00018,-0.00993,-0.0354,-0.00155,-0.1031,0.02068,0.08034,0.01774,0.00449
RS4_LS02_to_LS03,LS02_to_LS03_RS4_0027,-15.28,-0.318139701987374,-122.92,-59.19,-63.73,-0.4721,-0.354,-0.411,-1.019,0.00207,-0.00021,-0.00995,-0.03542,-0.00162,-0.1034,0.02062,0.08084,0.01786,0.00443
RS4_LS03_to_LS04,LS03_to_LS04_RS4_0000,-13.65,-0.337297059840909,-122.84,-59.32,-63.52,-0.4906,-0.3753,-0.4174,-1.039,0.00221,-0.00017,-0.01001,-0.03529,-0.0017,-0.1057,0.02075,0.085,0.01897,0.00446
RS4_LS03_to_LS04,LS03_to_LS04_RS4_0001,-13.58,-0.327904759361111,-122.88,-59.42,-63.46,-0.4907,-0.3754,-0.4167,-1.039,0.00221,-0.0002,-0.01006,-0.0353,-0.00172,-0.1057,0.02074,0.08502,0.01899,0.00444
RS4_LS03_to_LS04,LS03_to_LS04_RS4_0002,-12.63,-0.308361349133838,-122.86,-59.54,-63.32,-0.4902,-0.3748,-0.4262,-1.032,0.00222,-0.00016,-0.01002,-0.03528,-0.00171,-0.1057,0.02078,0.08506,0.01897,0.00444
RS4_LS03_to_LS04,LS03_to_LS04_RS4_0003,-10.63,-0.282406654866162,-122.88,-59.87,-63.01,-0.4893,-0.3567,-0.4503,-1.014,0.00221,-0.00018,-0.01001,-0.03521,-0.00163,-0.1057,0.02098,0.08508,0.01903,0.00447
RS4_LS03_to_LS04,LS03_to_LS04_RS4_0004,-8.948,-0.248444782340909,-122.85,-60.1,-62.75,-0.489,-0.3209,-0.4748,-0.995,0.00217,-0.00019,-0.01015,-0.03528,-0.00167,-0.1058,0.02111,0.08502,0.01891,0.00439
RS4_LS03_to_LS04,LS03_to_LS04_RS4_0005,-7.43,-0.223341872063131,-122.85,-60.33,-62.52,-0.4639,-0.2917,-0.4989,-0.9759,0.00218,-0.00019,-0.01021,-0.03529,-0.00163,-0.1057,0.02136,0.08498,0.01886,0.00441
RS4_LS03_to_LS04,LS03_to_LS04_RS4_0006,-6.057,-0.187036346684343,-122.83,-60.51,-62.32,-0.4114,-0.2612,-0.5223,-0.9565,0.00211,-0.00027,-0.01037,-0.03534,-0.00153,-0.1058,0.02151,0.08489,0.01879,0.00445
RS4_LS03_to_LS04,LS03_to_LS04_RS4_0007,-4.816,-0.161423884108586,-122.84,-60.7,-62.14,-0.3626,-0.2339,-0.5442,-0.9379,0.00227,-0,-0.01025,-0.03522,-0.00122,-0.1055,0.02186,0.08502,0.01892,0.00465
RS4_LS03_to_LS04,LS03_to_LS04_RS4_0008,-3.62,-0.136273169184343,-122.85,-60.88,-61.97,-0.3176,-0.2052,-0.5659,-0.9193,0.00226,-0.0002,-0.01044,-0.03528,-0.00115,-0.1054,0.02202,0.0849,0.01879,0.00465
RS4_LS03_to_LS04,LS03_to_LS04_RS4_0009,-2.495,-0.108190454108586,-122.86,-61.06,-61.8,-0.2781,-0.1797,-0.5869,-0.9005,0.00225,-0.00017,-0.01045,-0.03524,-0.00084,-0.1053,0.0223,0.08497,0.01886,0.00485
RS4_LS03_to_LS04,LS03_to_LS04_RS4_0010,-1.417,-0.0752436956868687,-122.85,-61.22,-61.63,-0.2258,-0.144,-0.6081,-0.8817,0.00228,-0,-0.01051,-0.03525,-0.00066,-0.1052,0.02255,0.0849,0.01879,0.00497
RS4_LS03_to_LS04,LS03_to_LS04_RS4_0011,-0.3628,-0.050809895020202,-122.83,-61.38,-61.45,-0.1898,-0.1232,-0.6288,-0.8632,0.00225,-0.00016,-0.01072,-0.0353,-0.00054,-0.105,0.02271,0.08471,0.01866,0.00501
RS4_LS03_to_LS04,LS03_to_LS04_RS4_0012,0.6505,-0.0266427520075758,-122.86,-61.54,-61.32,-0.1473,-0.09831,-0.6489,-0.8444,0.00231,-0,-0.01072,-0.03528,-0.00023,-0.1048,0.023,0.08477,0.01875,0.00519
RS4_LS03_to_LS04,LS03_to_LS04_RS4_0013,1.6,0.00245815514141414,-122.83,-61.67,-61.16,-0.1133,-0.07633,-0.6682,-0.8261,0.00231,-0,-0.0108,-0.03529,-0,-0.1046,0.02325,0.08469,0.01873,0.00533
RS4_LS03_to_LS04,LS03_to_LS04_RS4_0014,2.333,0.0230998717007576,-122.84,-61.78,-61.06,-0.08181,-0.05283,-0.6841,-0.8106,0.00229,-0,-0.01082,-0.03524,0.00027,-0.1045,0.02347,0.0847,0.01879,0.00546
RS4_LS03_to_LS04,LS03_to_LS04_RS4_0015,3.208,0.0403457434434343,-122.85,-61.92,-60.93,-0.0521,-0.03108,-0.7026,-0.793,0.00229,-0,-0.01097,-0.03535,0.0004,-0.1045,0.02361,0.0845,0.0186,0.00546
