Test unit,S2
Reference,Mazzon (2010)
top_displacement,horizontal_force,drift
[mm],[kN],[%]
0.74,8.4,0.052
0.72,5.8,0.05
0.69,3.1,0.049
0.67,1.3,0.047
0.66,0.3,0.047
0.66,-0.2,0.046
0.65,-0.6,0.046
0.64,-1.4,0.045
0.63,-3.5,0.044
0.61,-7.5,0.043
0.57,-14.6,0.04
0.49,-23.8,0.035
0.42,-32.7,0.029
0.35,-39.7,0.025
0.32,-42.8,0.023
0.31,-43.8,0.022
0.3,-44.9,0.021
0.28,-47.1,0.02
0.26,-50.7,0.018
0.22,-55,0.016
0.2,-59,0.014
0.17,-62.4,0.012
0.15,-64.9,0.01
0.13,-67.3,0.009
0.1,-70.5,0.007
0.08,-74.2,0.005
0.06,-77.5,0.004
0.03,-81,0.002
-0.01,-84.4,-0.001
-0.04,-87.1,-0.003
-0.07,-89.9,-0.005
-0.1,-92.9,-0.007
-0.13,-95.8,-0.009
-0.15,-98.7,-0.011
-0.17,-101.8,-0.012
-0.2,-104.8,-0.014
-0.23,-107.9,-0.016
-0.25,-110.9,-0.018
-0.28,-113.7,-0.02
-0.3,-116.5,-0.021
-0.33,-119.6,-0.023
-0.35,-122.4,-0.025
-0.37,-125.1,-0.026
-0.39,-127.9,-0.027
-0.42,-130.6,-0.029
-0.45,-133.3,-0.031
-0.48,-136.1,-0.033
-0.5,-138.8,-0.035
-0.53,-141.5,-0.037
-0.56,-144.1,-0.039
-0.59,-146.8,-0.041
-0.61,-149.1,-0.043
-0.63,-151.3,-0.045
-0.65,-153.3,-0.046
-0.67,-155.6,-0.048
-0.7,-158.4,-0.049
-0.73,-161.1,-0.051
-0.75,-163.5,-0.053
-0.77,-165.4,-0.054
-0.78,-167.4,-0.055
-0.8,-169.4,-0.056
-0.83,-171.3,-0.058
-0.85,-173.3,-0.06
-0.88,-175.7,-0.062
-0.9,-177.8,-0.063
-0.92,-179.6,-0.065
-0.94,-181.4,-0.066
-0.96,-183.2,-0.067
-0.97,-184.8,-0.068
-0.99,-186.7,-0.07
-1.01,-188.5,-0.071
-1.03,-190.4,-0.073
-1.05,-192.1,-0.074
-1.07,-193.6,-0.075
-1.09,-195.1,-0.077
-1.1,-196.3,-0.078
-1.11,-197.6,-0.078
-1.13,-199,-0.08
-1.16,-200.6,-0.082
-1.19,-202.1,-0.083
-1.21,-203.5,-0.085
-1.23,-204.6,-0.086
-1.24,-205.2,-0.087
-1.25,-205.9,-0.088
-1.27,-207.1,-0.089
-1.28,-208.1,-0.09
-1.29,-208.9,-0.091
-1.3,-210.1,-0.092
-1.32,-211,-0.093
-1.33,-211.9,-0.094
-1.35,-212.9,-0.095
-1.36,-213.8,-0.096
-1.36,-214.5,-0.096
-1.37,-215.7,-0.097
-1.39,-216.4,-0.098
-1.41,-216.9,-0.099
-1.42,-217.4,-0.1
-1.44,-217.9,-0.101
-1.46,-218.3,-0.103
-1.46,-218.7,-0.103
-1.47,-218.9,-0.103
-1.47,-219.2,-0.104
-1.48,-219.8,-0.104
-1.49,-220.4,-0.105
-1.5,-221.2,-0.106
-1.51,-221.6,-0.106
-1.51,-221.6,-0.107
-1.52,-221.6,-0.107
-1.52,-221.8,-0.107
-1.52,-221.9,-0.107
-1.52,-222,-0.107
-1.53,-222.1,-0.108
-1.54,-221.9,-0.109
-1.55,-221.7,-0.109
-1.56,-221.9,-0.11
-1.56,-222.7,-0.11
-1.56,-223,-0.11
-1.57,-222.8,-0.11
-1.57,-222.8,-0.11
-1.57,-222.9,-0.111
-1.57,-222.8,-0.111
-1.57,-222.6,-0.111
-1.57,-222.1,-0.111
-1.57,-220.8,-0.111
-1.57,-219.7,-0.111
-1.57,-218.9,-0.11
-1.56,-217.7,-0.11
-1.56,-216.5,-0.11
-1.57,-215.3,-0.111
-1.58,-213.7,-0.111
-1.58,-211.6,-0.111
-1.58,-209.2,-0.112
-1.58,-206.3,-0.111
-1.58,-202.9,-0.111
-1.58,-199.2,-0.111
-1.58,-195.3,-0.112
-1.58,-190.9,-0.111
-1.56,-186.5,-0.11
-1.54,-183,-0.109
-1.53,-181.7,-0.108
-1.53,-181.8,-0.108
-1.53,-181.8,-0.107
-1.51,-180.6,-0.106
-1.49,-178.7,-0.105
-1.49,-177,-0.105
-1.48,-175.8,-0.104
-1.48,-174.8,-0.104
-1.47,-173.6,-0.103
-1.46,-172.3,-0.103
-1.45,-170.9,-0.102
-1.44,-169.8,-0.101
-1.43,-168.3,-0.1
-1.41,-166.4,-0.099
-1.4,-164.3,-0.098
-1.38,-162.2,-0.097
-1.36,-160.2,-0.096
-1.34,-158,-0.095
-1.33,-156.3,-0.094
-1.32,-154.7,-0.093
-1.29,-153.3,-0.091
-1.28,-151.5,-0.09
-1.28,-149.3,-0.09
-1.27,-147.1,-0.089
-1.26,-145.2,-0.089
-1.24,-143.1,-0.088
-1.23,-141,-0.086
-1.21,-138.8,-0.085
-1.19,-136,-0.084
-1.17,-133.2,-0.083
-1.16,-131,-0.081
-1.14,-128.9,-0.08
-1.13,-126.8,-0.079
-1.11,-124.3,-0.078
-1.09,-121.6,-0.077
-1.07,-118.7,-0.075
-1.04,-115.7,-0.073
-1.01,-113,-0.071
-1,-110.6,-0.07
-0.98,-107.8,-0.069
-0.97,-105,-0.068
-0.95,-102.3,-0.067
-0.93,-99.8,-0.065
-0.91,-97.2,-0.064
-0.89,-94.4,-0.062
-0.86,-91,-0.06
-0.83,-87.6,-0.059
-0.81,-84.7,-0.057
-0.79,-82,-0.056
-0.77,-79.3,-0.054
-0.75,-76.6,-0.053
-0.73,-73.2,-0.051
-0.7,-69.8,-0.049
-0.67,-66.5,-0.047
-0.64,-63.4,-0.045
-0.63,-60.3,-0.044
-0.61,-57,-0.043
-0.59,-53.6,-0.041
-0.57,-50.6,-0.04
-0.54,-47.4,-0.038
-0.52,-43.9,-0.036
-0.49,-40.6,-0.035
-0.47,-37.6,-0.033
-0.44,-34.4,-0.031
-0.42,-31.1,-0.029
-0.39,-27.7,-0.027
-0.36,-24.3,-0.026
-0.34,-21,-0.024
-0.31,-17.7,-0.022
-0.28,-14.3,-0.02
-0.24,-10.9,-0.017
-0.22,-7.6,-0.015
-0.2,-4.6,-0.014
-0.19,-2.5,-0.013
-0.19,-1.5,-0.013
-0.18,-1.2,-0.013
-0.18,-0.9,-0.012
-0.17,-0.4,-0.012
-0.17,0.5,-0.012
-0.15,3.4,-0.011
-0.11,9.3,-0.008
-0.05,16.3,-0.004
0.01,24.2,0
0.08,33.6,0.006
0.14,40.2,0.01
0.16,42.3,0.012
0.18,42.5,0.013
0.2,43.5,0.014
0.21,46.4,0.015
0.23,50.3,0.017
0.26,54.2,0.019
0.29,57.8,0.021
0.33,61.1,0.023
0.35,63.9,0.025
0.38,66.5,0.027
0.41,69,0.029
0.43,71.9,0.03
0.46,74.9,0.032
0.49,77.7,0.034
0.51,80.3,0.036
0.54,83.2,0.038
0.56,86.5,0.04
0.59,89.6,0.042
0.63,92.4,0.045
0.66,94.9,0.047
0.68,97.5,0.048
0.7,100.3,0.049
0.72,102.8,0.051
0.75,105.4,0.053
0.77,108.1,0.055
0.8,110.9,0.056
0.82,113.2,0.058
0.84,115.5,0.059
0.87,118.5,0.061
0.9,121.9,0.064
0.93,124.3,0.065
0.95,126,0.067
0.97,127.7,0.068
0.99,129.8,0.07
1.02,132.5,0.072
1.06,135.2,0.074
1.08,137.6,0.076
1.09,139.9,0.077
1.11,142.1,0.078
1.12,143.9,0.079
1.14,145.8,0.08
1.16,148,0.082
1.18,149.8,0.083
1.2,151.9,0.085
1.22,153.7,0.086
1.24,155.3,0.087
1.26,157.4,0.089
1.28,159.4,0.09
1.3,161.2,0.091
1.32,163.1,0.093
1.34,164.8,0.094
1.36,166.5,0.096
1.39,168.1,0.098
1.4,169.6,0.099
1.41,170.9,0.099
1.43,172.4,0.1
1.44,173.9,0.102
1.46,175.4,0.103
1.48,177.2,0.104
1.5,178.5,0.106
1.51,179.3,0.107
1.53,179.9,0.108
1.54,181.3,0.109
1.56,183,0.11
1.58,184,0.111
1.59,184.8,0.112
1.6,185.4,0.113
1.61,186,0.114
1.64,187.2,0.116
1.66,188.7,0.117
1.67,189.9,0.118
1.68,190.7,0.118
1.68,191.1,0.119
1.69,191.5,0.119
1.71,192.4,0.12
1.72,193.1,0.121
1.73,193.5,0.122
1.74,194.2,0.123
1.75,195,0.123
1.76,195.5,0.124
1.77,195.3,0.124
1.77,195.2,0.125
1.78,195.9,0.126
1.8,196.9,0.127
1.81,196.9,0.127
1.83,196.8,0.129
1.83,196.9,0.129
1.82,197.3,0.128
1.83,198.1,0.129
1.83,198.3,0.129
1.83,198,0.129
1.84,197.7,0.129
1.84,198.1,0.13
1.85,198.8,0.13
1.85,199.1,0.13
1.85,198.8,0.131
1.86,198.5,0.131
1.86,198.5,0.131
1.86,198.5,0.131
1.87,198,0.131
1.87,196.8,0.131
1.88,195.1,0.132
1.88,194,0.133
1.88,193.1,0.132
1.87,191.6,0.132
1.87,189.4,0.132
1.87,186.8,0.131
1.87,184.4,0.131
1.87,182,0.132
1.87,179,0.132
1.86,175.4,0.131
1.86,171.8,0.131
1.85,168.7,0.13
1.85,166.6,0.13
1.84,164.8,0.13
1.84,162.8,0.129
1.83,160.7,0.129
1.83,158.3,0.129
1.83,155.8,0.129
1.82,153.6,0.128
1.8,151.7,0.127
1.79,150.3,0.126
1.79,148.8,0.126
1.77,146.6,0.125
1.76,144.6,0.124
1.75,142.4,0.123
1.74,140.2,0.122
1.73,139.3,0.122
1.72,137.6,0.121
1.71,136.5,0.121
1.7,134.2,0.12
1.68,132.4,0.119
1.67,130.1,0.118
1.67,129.3,0.117
1.66,126.2,0.117
1.65,124.2,0.116
1.63,122.1,0.115
1.61,119,0.113
1.59,118.7,0.112
1.59,120.7,0.112
1.58,119.5,0.112
1.56,112.5,0.11
1.52,106.1,0.107
1.5,103.9,0.105
1.49,105.7,0.105
1.49,109.5,0.105
1.49,111.1,0.105
1.49,110.2,0.105
1.49,105,0.105
1.46,98.9,0.103
1.43,93.5,0.101
1.41,89.8,0.099
1.4,87.9,0.098
1.38,86.7,0.097
1.36,84.5,0.096
1.34,81.9,0.094
1.31,79.2,0.092
1.29,76.3,0.091
1.27,73.2,0.089
1.25,70.3,0.088
1.23,67.9,0.087
1.21,65.6,0.085
1.19,62.7,0.084
1.16,59.5,0.082
1.14,56.4,0.08
1.12,53.5,0.079
1.09,50.2,0.077
1.06,46.2,0.075
1.04,41.5,0.073
1,36.7,0.07
0.96,33.2,0.067
0.94,32.1,0.066
0.93,32.2,0.065
0.92,31.9,0.065
0.91,29.6,0.064
0.87,24.8,0.062
0.82,18.9,0.058
0.78,14.7,0.055
0.76,13,0.054
0.76,12.5,0.053
0.74,11.1,0.052
0.73,8.5,0.051
0.7,4.7,0.049
0.67,1.9,0.047
0.66,0.9,0.047
0.66,0.2,0.047
0.65,-0.3,0.046
0.64,-0.8,0.045
0.63,-1.7,0.044
0.6,-4.8,0.043
0.57,-9.1,0.04
0.52,-17.2,0.037
0.45,-25.9,0.032
0.38,-34.1,0.027
0.33,-39.6,0.024
0.31,-42.3,0.022
0.3,-42.8,0.021
0.29,-44.3,0.02
0.27,-46.8,0.019
0.24,-51.1,0.017
0.21,-54.8,0.015
0.19,-58.6,0.013
0.17,-61.2,0.012
0.14,-64.2,0.01
0.11,-66.8,0.008
0.07,-70.4,0.005
0.05,-73.1,0.003
0.02,-76,0.002
-0,-79.3,-0
-0.04,-82.8,-0.003
-0.07,-86.2,-0.005
-0.09,-89.1,-0.006
-0.12,-91.9,-0.008
-0.14,-94.6,-0.01
-0.16,-97.1,-0.012
-0.19,-100.4,-0.014
-0.22,-103.6,-0.015
-0.25,-106.8,-0.017
-0.26,-109.6,-0.018
-0.28,-112.2,-0.02
-0.32,-115,-0.022
-0.35,-117.7,-0.024
-0.38,-120.4,-0.026
-0.4,-123.4,-0.028
-0.42,-126.1,-0.03
-0.45,-128.8,-0.032
-0.47,-131.3,-0.033
-0.5,-134.2,-0.035
-0.52,-137.2,-0.037
-0.55,-139.8,-0.039
-0.58,-142.6,-0.041
-0.61,-144.9,-0.043
-0.63,-146.9,-0.044
-0.65,-149.3,-0.046
-0.67,-151.5,-0.047
-0.68,-153.6,-0.048
-0.71,-156,-0.05
-0.74,-158.7,-0.052
-0.77,-161,-0.054
-0.79,-162.7,-0.056
-0.81,-164.7,-0.057
-0.83,-166.9,-0.059
-0.86,-169.6,-0.06
-0.88,-172.2,-0.062
-0.9,-174.4,-0.064
-0.92,-175.4,-0.065
-0.93,-175.9,-0.065
-0.94,-177.3,-0.066
-0.96,-180,-0.068
-0.99,-182.8,-0.07
-1.02,-185.3,-0.072
-1.02,-186.6,-0.072
-1.03,-187.5,-0.073
-1.06,-188.8,-0.074
-1.08,-190.5,-0.076
-1.11,-192.4,-0.078
-1.13,-193.9,-0.08
-1.15,-195.4,-0.081
-1.16,-196.7,-0.082
-1.18,-197.9,-0.083
-1.2,-199.2,-0.084
-1.21,-200.5,-0.085
-1.23,-201.9,-0.087
-1.24,-203,-0.088
-1.26,-204.2,-0.089
-1.28,-205.4,-0.09
-1.29,-206.8,-0.091
-1.31,-207.9,-0.092
-1.31,-209,-0.092
-1.32,-209.6,-0.093
-1.34,-209.7,-0.094
-1.36,-210.3,-0.096
-1.37,-211.9,-0.097
-1.39,-213.2,-0.098
-1.41,-214.3,-0.099
-1.42,-214.7,-0.1
-1.42,-214.3,-0.1
-1.42,-214.4,-0.1
-1.44,-215.5,-0.101
-1.45,-216.9,-0.102
-1.47,-217.7,-0.103
-1.47,-218,-0.104
-1.48,-218.3,-0.104
-1.49,-218.6,-0.105
-1.48,-218.8,-0.104
-1.48,-219.1,-0.104
-1.5,-220,-0.106
-1.52,-220.8,-0.107
-1.53,-220.8,-0.108
-1.54,-220.3,-0.108
-1.54,-220.2,-0.108
-1.54,-220.5,-0.109
-1.55,-220.8,-0.109
-1.55,-221.4,-0.109
-1.56,-221.7,-0.11
-1.56,-221.6,-0.11
-1.57,-221.6,-0.11
-1.57,-221.1,-0.11
-1.57,-220.2,-0.11
-1.57,-219.9,-0.11
-1.56,-220.2,-0.11
-1.55,-221,-0.109
-1.56,-221.3,-0.11
-1.57,-221.2,-0.11
-1.57,-220.8,-0.111
-1.58,-219.6,-0.111
-1.58,-218,-0.111
-1.58,-216.5,-0.111
-1.58,-214.7,-0.111
-1.58,-212.8,-0.111
-1.58,-210.2,-0.111
-1.58,-207.7,-0.111
-1.58,-204.5,-0.111
-1.58,-200.3,-0.111
-1.58,-196.4,-0.112
-1.59,-192.6,-0.112
-1.59,-188.3,-0.112
-1.56,-183.8,-0.11
-1.53,-180.5,-0.108
-1.52,-179.1,-0.107
-1.52,-178.9,-0.107
-1.53,-178.7,-0.108
-1.52,-177.9,-0.107
-1.52,-177.2,-0.107
-1.51,-175.8,-0.106
-1.5,-174.3,-0.105
-1.49,-173.1,-0.105
-1.48,-171.8,-0.104
-1.46,-170.4,-0.103
-1.45,-168.5,-0.102
-1.44,-166.7,-0.101
-1.42,-165.3,-0.1
-1.41,-163.7,-0.1
-1.4,-162.1,-0.099
-1.38,-160.4,-0.097
-1.36,-158.4,-0.095
-1.35,-156.4,-0.095
-1.34,-154.2,-0.094
-1.33,-152.3,-0.093
-1.32,-150.8,-0.093
-1.31,-149,-0.092
-1.29,-147.5,-0.091
-1.28,-145.6,-0.09
-1.27,-143.7,-0.089
-1.25,-141.7,-0.088
-1.24,-139.5,-0.087
-1.22,-137.2,-0.086
-1.2,-134.6,-0.085
-1.18,-131.9,-0.083
-1.16,-129.8,-0.082
-1.15,-127.3,-0.081
-1.11,-124.9,-0.078
-1.1,-122.9,-0.077
-1.09,-120.4,-0.077
-1.08,-117.4,-0.076
-1.06,-114.7,-0.075
-1.04,-112,-0.073
-1.02,-109.4,-0.072
-1,-106.7,-0.07
-0.97,-104,-0.069
-0.95,-101.3,-0.067
-0.93,-98.4,-0.065
-0.91,-95.9,-0.064
-0.89,-93.4,-0.062
-0.86,-90.5,-0.061
-0.84,-87.4,-0.059
-0.81,-84.2,-0.057
-0.78,-81.1,-0.055
-0.75,-78.3,-0.053
-0.74,-75.4,-0.052
-0.72,-72.7,-0.051
-0.71,-69.8,-0.05
-0.69,-66.9,-0.049
-0.67,-63.8,-0.047
-0.65,-60.9,-0.045
-0.62,-57.5,-0.044
-0.6,-54.1,-0.042
-0.57,-50.5,-0.04
-0.54,-47.4,-0.038
-0.52,-44.5,-0.037
-0.49,-41.2,-0.035
-0.47,-38.1,-0.033
-0.45,-35,-0.031
-0.42,-31.6,-0.03
-0.38,-28.3,-0.027
-0.35,-25.1,-0.025
-0.33,-21.7,-0.023
-0.31,-18.6,-0.022
-0.29,-15.8,-0.021
-0.27,-12.6,-0.019
-0.25,-9.1,-0.017
-0.22,-6,-0.015
-0.2,-3.5,-0.014
-0.18,-1.9,-0.013
-0.17,-1.3,-0.012
-0.17,-1.1,-0.012
-0.17,-0.6,-0.012
-0.16,-0.1,-0.011
-0.15,1.3,-0.011
-0.12,5.3,-0.009
-0.07,11.9,-0.005
-0,19,-0
0.06,27.7,0.004
0.13,36.3,0.009
0.17,41,0.012
0.18,42.6,0.013
0.2,44.1,0.014
0.22,47.1,0.015
0.25,51.2,0.018
0.29,55.8,0.021
0.33,60,0.023
0.37,64.1,0.026
0.41,67.7,0.029
0.44,71.2,0.031
0.47,74.8,0.033
0.51,78.1,0.036
0.54,81.2,0.038
0.58,84.4,0.041
0.62,88,0.044
0.65,91.9,0.046
0.68,95.5,0.048
0.71,98.8,0.05
0.74,101.9,0.052
0.77,105.2,0.054
0.81,108.9,0.057
0.84,112.2,0.059
0.87,115,0.061
0.9,118.3,0.063
0.93,121.5,0.066
0.97,124.9,0.068
1,127.8,0.07
1.03,130.7,0.072
1.06,133.8,0.075
1.1,137.1,0.077
1.14,140.3,0.08
1.17,143,0.082
1.19,145.5,0.084
1.21,148.1,0.085
1.23,151.1,0.087
1.26,154,0.089
1.29,157,0.091
1.32,159.5,0.093
1.34,161.6,0.094
1.36,163.6,0.096
1.39,166,0.098
1.41,168.5,0.1
1.44,170.9,0.102
1.47,173.3,0.103
1.5,175.5,0.105
1.52,177.6,0.107
1.55,180,0.109
1.59,182.2,0.112
1.62,184.3,0.114
1.64,186.2,0.115
1.66,187.9,0.117
1.68,189.5,0.118
1.7,191.1,0.12
1.72,192.7,0.121
1.75,194.6,0.123
1.78,196.4,0.125
1.8,197.6,0.127
1.82,198.5,0.128
1.84,199.8,0.13
1.86,200.7,0.131
1.89,201.6,0.133
1.91,202.9,0.134
1.93,204.1,0.136
1.96,204.9,0.138
1.99,205.5,0.14
2,206.3,0.141
2.01,207.2,0.142
2.03,208.2,0.143
2.05,208.6,0.144
2.06,208.8,0.145
2.07,209.1,0.146
2.09,209.9,0.147
2.11,211,0.149
2.13,211.8,0.15
2.15,212.3,0.151
2.16,212.4,0.152
2.17,212.3,0.153
2.18,212.8,0.153
2.19,214,0.154
2.21,214.6,0.156
2.24,214.9,0.158
2.25,214.8,0.158
2.24,214.3,0.158
2.25,214.7,0.158
2.26,215.5,0.159
2.26,216.1,0.159
2.28,216.4,0.16
2.28,216.1,0.161
2.29,215.8,0.161
2.29,215.4,0.162
2.3,215.6,0.162
2.31,216.6,0.163
2.32,216.8,0.164
2.33,216.4,0.164
2.33,215.6,0.164
2.33,214.1,0.164
2.34,213.5,0.165
2.35,213.3,0.165
2.34,213.4,0.165
2.34,213.8,0.165
2.34,214.4,0.164
2.33,214.4,0.164
2.33,214.2,0.164
2.34,214,0.165
2.34,214,0.165
2.34,213.7,0.165
2.34,212,0.165
2.34,209.3,0.165
2.35,206.8,0.165
2.35,203.9,0.165
2.35,199.8,0.165
2.35,195.4,0.165
2.33,190.7,0.164
2.33,186.3,0.164
2.32,183.2,0.164
2.31,181,0.162
2.29,179.2,0.161
2.28,177.7,0.161
2.27,175.6,0.16
2.26,172.9,0.159
2.25,170.4,0.158
2.23,168.2,0.157
2.22,166.3,0.156
2.21,164.9,0.156
2.2,164,0.155
2.19,162.8,0.154
2.17,160.8,0.153
2.16,158.9,0.152
2.14,157,0.151
2.13,155.5,0.15
2.13,153.5,0.15
2.11,151.3,0.148
2.09,149.7,0.147
2.07,148.1,0.146
2.05,146.2,0.144
2.03,143.7,0.143
2.01,141.1,0.141
1.99,138.5,0.14
1.97,136.1,0.138
1.95,134,0.137
1.93,132.1,0.136
1.92,130,0.135
1.89,127.5,0.133
1.87,124.9,0.132
1.85,122.4,0.131
1.84,120.2,0.13
1.83,117.6,0.129
1.81,114.8,0.128
1.79,112.3,0.126
1.76,109.5,0.124
1.73,106.3,0.122
1.7,103.2,0.12
1.68,100.3,0.118
1.66,97.4,0.117
1.64,94.6,0.116
1.62,91.5,0.114
1.59,88.2,0.112
1.57,84.9,0.11
1.55,82.1,0.109
1.52,79.1,0.107
1.49,75.8,0.105
1.46,72.8,0.103
1.44,69.4,0.101
1.42,66.1,0.1
1.4,63.3,0.098
1.36,60.3,0.096
1.33,57.1,0.093
1.29,53.4,0.091
1.25,49.8,0.088
1.22,46.6,0.086
1.2,43.6,0.084
1.17,40.3,0.082
1.14,37.2,0.08
1.12,34.1,0.079
1.08,30.7,0.076
1.05,27.1,0.074
1.02,23.9,0.072
0.98,20.8,0.069
0.95,17.7,0.067
0.93,14.9,0.065
0.91,11.9,0.064
0.88,9.5,0.062
0.85,6.9,0.06
0.81,3.8,0.057
0.78,1.6,0.055
0.77,0.6,0.054
0.76,0.1,0.054
0.75,-0.3,0.053
0.75,-1.3,0.052
0.73,-4.2,0.051
0.7,-8.3,0.049
0.64,-16.4,0.045
0.55,-26.2,0.039
0.47,-36.1,0.033
0.4,-43.9,0.028
0.36,-47.5,0.025
0.35,-49,0.025
0.35,-50,0.024
0.32,-52.4,0.023
0.29,-56.3,0.02
0.24,-61.1,0.017
0.19,-66,0.014
0.15,-70.1,0.011
0.12,-73.4,0.008
0.09,-76.5,0.006
0.06,-79.5,0.004
0.03,-83.1,0.002
-0.01,-87.1,-0.001
-0.04,-90.8,-0.003
-0.08,-94.6,-0.005
-0.11,-97.9,-0.008
-0.14,-101.4,-0.01
-0.17,-104.9,-0.012
-0.2,-108.4,-0.014
-0.23,-111.8,-0.016
-0.27,-115.1,-0.019
-0.3,-118.4,-0.021
-0.34,-121.9,-0.024
-0.38,-125.6,-0.026
-0.41,-128.9,-0.029
-0.44,-131.9,-0.031
-0.47,-135,-0.033
-0.5,-137.9,-0.035
-0.53,-141,-0.038
-0.57,-144.2,-0.04
-0.6,-147.3,-0.042
-0.63,-150.3,-0.045
-0.67,-153.3,-0.047
-0.7,-156,-0.049
-0.72,-159,-0.051
-0.74,-162.3,-0.052
-0.78,-165.2,-0.055
-0.82,-168,-0.057
-0.85,-170.8,-0.06
-0.88,-173.5,-0.062
-0.91,-175.8,-0.064
-0.93,-178.1,-0.066
-0.96,-180.7,-0.068
-0.99,-183.4,-0.07
-1.02,-185.9,-0.072
-1.05,-188.2,-0.074
-1.07,-190.2,-0.076
-1.1,-192,-0.077
-1.13,-194.2,-0.079
-1.15,-196.4,-0.081
-1.18,-198.9,-0.083
-1.2,-201.2,-0.085
-1.22,-203.4,-0.086
-1.26,-205.5,-0.089
-1.29,-207.3,-0.091
-1.32,-208.8,-0.093
-1.34,-210.2,-0.095
-1.36,-211.6,-0.096
-1.38,-213.1,-0.097
-1.41,-214.8,-0.099
-1.43,-216.6,-0.101
-1.46,-218.5,-0.103
-1.49,-220,-0.105
-1.51,-221.2,-0.106
-1.53,-222.1,-0.108
-1.54,-223.1,-0.109
-1.57,-224.2,-0.11
-1.59,-225.1,-0.112
-1.59,-226.2,-0.112
-1.62,-227.1,-0.114
-1.64,-227.8,-0.116
-1.66,-228.2,-0.117
-1.68,-228.9,-0.118
-1.7,-230,-0.12
-1.72,-231,-0.121
-1.74,-231.7,-0.122
-1.75,-232.5,-0.123
-1.76,-233,-0.124
-1.78,-233.4,-0.125
-1.79,-234,-0.126
-1.81,-234.6,-0.127
-1.82,-235.1,-0.128
-1.83,-235.3,-0.129
-1.84,-235.4,-0.13
-1.85,-235.6,-0.13
-1.85,-236.1,-0.13
-1.87,-236.6,-0.131
-1.89,-237.2,-0.133
-1.91,-237.4,-0.134
-1.91,-237.3,-0.135
-1.92,-237.5,-0.136
-1.93,-237.9,-0.136
-1.94,-238.4,-0.137
-1.96,-238.8,-0.138
-1.96,-238.8,-0.138
-1.97,-238.4,-0.138
-1.97,-238.3,-0.139
-1.98,-238.4,-0.139
-1.98,-238.9,-0.14
-1.99,-239,-0.14
-1.99,-238.8,-0.14
-1.98,-238.2,-0.14
-1.98,-237.6,-0.139
-1.99,-237.3,-0.14
-1.99,-237.1,-0.14
-2,-237.5,-0.141
-2.02,-238.5,-0.142
-2.02,-238.5,-0.142
-2.02,-238.1,-0.142
-2.02,-236.7,-0.142
-2.02,-234.4,-0.142
-2.02,-232.5,-0.142
-2.02,-230.6,-0.142
-2.02,-228.9,-0.142
-2.02,-226.4,-0.142
-2.02,-223.6,-0.142
-2.02,-220.9,-0.142
-2.02,-218,-0.142
-2.01,-214.5,-0.141
-2.01,-210.8,-0.142
-2,-206.9,-0.141
-1.99,-204,-0.14
-1.98,-202.8,-0.14
-1.98,-202.8,-0.14
-1.98,-202.5,-0.139
-1.97,-201.2,-0.139
-1.96,-200,-0.138
-1.95,-198.6,-0.137
-1.94,-197.3,-0.136
-1.92,-195.9,-0.136
-1.91,-194.7,-0.135
-1.9,-193.7,-0.134
-1.89,-192.6,-0.133
-1.88,-191.2,-0.133
-1.86,-189.6,-0.131
-1.84,-188,-0.129
-1.83,-186.2,-0.129
-1.82,-184.2,-0.128
-1.8,-182.2,-0.127
-1.79,-180.5,-0.126
-1.77,-178.8,-0.125
-1.75,-176.9,-0.124
-1.74,-175.1,-0.122
-1.73,-173.5,-0.122
-1.71,-171.5,-0.12
-1.69,-169.3,-0.119
-1.66,-166.7,-0.117
-1.64,-164,-0.116
-1.62,-161.5,-0.114
-1.6,-159.2,-0.113
-1.58,-157,-0.111
-1.54,-154.4,-0.109
-1.52,-152.1,-0.107
-1.51,-150.1,-0.106
-1.5,-147.5,-0.105
-1.48,-144.7,-0.104
-1.45,-141.8,-0.102
-1.43,-138.8,-0.1
-1.4,-136.1,-0.099
-1.38,-133.6,-0.097
-1.35,-131.1,-0.095
-1.33,-128.1,-0.094
-1.3,-124.9,-0.092
-1.28,-121.9,-0.09
-1.25,-118.7,-0.088
-1.23,-115.4,-0.086
-1.2,-112.5,-0.085
-1.17,-109.5,-0.083
-1.13,-106.3,-0.08
-1.11,-103.2,-0.078
-1.09,-100,-0.077
-1.07,-97,-0.076
-1.05,-93.5,-0.074
-1.02,-89.9,-0.072
-0.98,-86.3,-0.069
-0.95,-82.5,-0.067
-0.92,-79.2,-0.065
-0.89,-76.3,-0.063
-0.87,-73.4,-0.061
-0.84,-70,-0.059
-0.81,-66.5,-0.057
-0.77,-62.6,-0.055
-0.74,-58.4,-0.052
-0.71,-54.2,-0.05
-0.67,-50.6,-0.047
-0.63,-47.3,-0.044
-0.61,-43.9,-0.043
-0.59,-40.6,-0.042
-0.56,-37,-0.04
-0.53,-33.1,-0.038
-0.5,-29.1,-0.035
-0.47,-25.5,-0.033
-0.44,-22,-0.031
-0.41,-18.4,-0.029
-0.37,-14.8,-0.026
-0.34,-11.1,-0.024
-0.31,-7.3,-0.022
-0.28,-4,-0.02
-0.26,-1.8,-0.018
-0.24,-1.2,-0.017
-0.24,-0.8,-0.017
-0.22,-0.4,-0.015
-0.21,0.4,-0.015
-0.2,2.8,-0.014
-0.16,8.2,-0.012
-0.1,15.2,-0.007
-0.04,23.2,-0.003
