Test unit;C_1;
Reference;Ponte et al. (2023);
top_displacement;horizontal_force;drift
[mm];[kN];[%]
0.0118940000000000;53.7302;0.95152
0.0119065000000000;53.7147;0.95252
0.0119190000000000;53.6993;0.95352
0.0119315000000000;53.6838;0.95452
0.0119440000000000;53.6683;0.95552
0.0119565000000000;53.6528;0.95652
0.0119690000000000;53.6373;0.95752
0.0119815000000000;53.6218;0.95852
0.0119940000000000;53.6064;0.95952
0.0120065000000000;53.5909;0.96052
0.0120190000000000;53.5754;0.96152
0.0120315000000000;53.5599;0.96252
0.0120440000000000;53.5578;0.96352
0.0120565000000000;53.5578;0.96452
0.0120690000000000;53.5577;0.96552
0.0120815000000000;53.5577;0.96652
0.0120940000000000;53.5577;0.96752
0.0121065000000000;53.5576;0.96852
0.0121190000000000;53.5576;0.96952
0.0121315000000000;53.5576;0.97052
0.0121440000000000;53.5575;0.97152
0.0121565000000000;53.5575;0.97252
0.0121690000000000;53.5575;0.97352
0.0121815000000000;53.5574;0.97452
0.0121940000000000;53.5574;0.97552
0.0122065000000000;53.5574;0.97652
0.0122190000000000;53.5573;0.97752
0.0122315000000000;53.5573;0.97852
0.0122440000000000;53.5573;0.97952
0.0122565000000000;53.5573;0.98052
0.0122690000000000;53.5572;0.98152
0.0122815000000000;53.5572;0.98252
0.0122940000000000;53.5572;0.98352
0.0123065000000000;53.5571;0.98452
0.0123190000000000;53.5571;0.98552
0.0123315000000000;53.5571;0.98652
0.0123440000000000;53.557;0.98752
0.0123565000000000;53.557;0.98852
0.0123690000000000;53.557;0.98952
0.0123815000000000;53.5569;0.99052
0.0123940000000000;53.5569;0.99152
0.0124065000000000;53.5569;0.99252
0.0124190000000000;53.5568;0.99352
0.0124315000000000;53.5568;0.99452
0.0124440000000000;53.5568;0.99552
0.0124565000000000;53.5567;0.99652
0.0124690000000000;53.5567;0.99752
0.0124815000000000;53.5567;0.99852
0.0124940000000000;53.5566;0.99952
0.0125065000000000;53.5566;1.00052
0.0125190000000000;53.5566;1.00152
0.0125315000000000;53.5565;1.00252
0.0125440000000000;53.5565;1.00352
0.0125565000000000;53.5565;1.00452
0.0125690000000000;53.5565;1.00552
0.0125815000000000;53.5564;1.00652
0.0125940000000000;53.5564;1.00752
0.0126065000000000;53.5564;1.00852
0.0126190000000000;53.5563;1.00952
0.0126315000000000;53.5563;1.01052
0.0126440000000000;53.5563;1.01152
0.0126565000000000;53.5562;1.01252
0.0126690000000000;53.5562;1.01352
0.0126815000000000;53.5562;1.01452
0.0126940000000000;53.5561;1.01552
0.0127065000000000;53.5561;1.01652
0.0127190000000000;53.5561;1.01752
0.0127315000000000;53.556;1.01852
0.0127440000000000;53.556;1.01952
0.0127565000000000;53.556;1.02052
0.0127690000000000;53.5559;1.02152
0.0127815000000000;53.5559;1.02252
0.0127940000000000;53.5559;1.02352
0.0128065000000000;53.5558;1.02452
0.0128190000000000;53.5558;1.02552
0.0128315000000000;53.5558;1.02652
0.0128440000000000;53.5557;1.02752
0.0128565000000000;53.5557;1.02852
0.0128690000000000;53.5557;1.02952
0.0128815000000000;53.5557;1.03052
0.0128940000000000;53.5556;1.03152
0.0129065000000000;53.5556;1.03252
0.0129190000000000;53.5556;1.03352
0.0129315000000000;53.5555;1.03452
0.0129440000000000;53.5555;1.03552
0.0129565000000000;53.5555;1.03652
0.0129690000000000;53.5554;1.03752
0.0129815000000000;53.5554;1.03852
0.0129940000000000;53.5554;1.03952
0.0130065000000000;53.5553;1.04052
0.0130190000000000;53.5553;1.04152
0.0130315000000000;53.5553;1.04252
0.0130440000000000;53.5552;1.04352
0.0130565000000000;53.5552;1.04452
0.0130690000000000;53.5552;1.04552
0.0130815000000000;53.5551;1.04652
0.0130940000000000;53.5551;1.04752
0.0131065000000000;53.5551;1.04852
0.0131190000000000;53.555;1.04952
0.0131315000000000;53.555;1.05052
0.0131440000000000;53.555;1.05152
0.0131565000000000;53.5549;1.05252
0.0131690000000000;53.5549;1.05352
0.0131815000000000;53.5549;1.05452
0.0131940000000000;53.5548;1.05552
0.0132065000000000;53.5548;1.05652
0.0132190000000000;53.5548;1.05752
0.0132315000000000;53.5548;1.05852
0.0132440000000000;53.5547;1.05952
0.0132565000000000;53.5547;1.06052
0.0132690000000000;53.5547;1.06152
0.0132815000000000;53.5503;1.06252
0.0132940000000000;53.5348;1.06352
0.0133065000000000;53.5193;1.06452
0.0133190000000000;53.5039;1.06552
0.0133315000000000;53.4884;1.06652
0.0133440000000000;53.4729;1.06752
0.0133565000000000;53.4574;1.06852
0.0133690000000000;53.4419;1.06952
0.0133815000000000;53.4265;1.07052
0.0133940000000000;53.411;1.07152
0.0134065000000000;53.3955;1.07252
0.0134190000000000;53.38;1.07352
0.0134315000000000;53.3645;1.07452
0.0134440000000000;53.3491;1.07552
0.0134565000000000;53.3336;1.07652
0.0134690000000000;53.3181;1.07752
0.0134815000000000;53.3026;1.07852
0.0134940000000000;53.2871;1.07952
0.0135065000000000;53.2717;1.08052
0.0135190000000000;53.2562;1.08152
0.0135315000000000;53.2407;1.08252
0.0135440000000000;53.2252;1.08352
0.0135565000000000;53.2097;1.08452
0.0135690000000000;53.1943;1.08552
0.0135815000000000;53.1788;1.08652
0.0135940000000000;53.1633;1.08752
0.0136065000000000;53.1478;1.08852
0.0136190000000000;53.1323;1.08952
0.0136315000000000;53.1168;1.09052
0.0136440000000000;53.1014;1.09152
0.0136565000000000;53.0859;1.09252
0.0136690000000000;53.0704;1.09352
0.0136815000000000;53.0549;1.09452
0.0136940000000000;53.0407;1.09552
0.0137065000000000;53.0407;1.09652
0.0137190000000000;53.0407;1.09752
0.0137315000000000;53.0407;1.09852
0.0137440000000000;53.0406;1.09952
0.0137565000000000;53.0406;1.10052
0.0137690000000000;53.0406;1.10152
0.0137815000000000;53.0405;1.10252
0.0137940000000000;53.0405;1.10352
0.0138065000000000;53.0405;1.10452
0.0138190000000000;53.0404;1.10552
0.0138315000000000;53.0404;1.10652
0.0138440000000000;53.0404;1.10752
0.0138565000000000;53.0403;1.10852
0.0138690000000000;53.0403;1.10952
0.0138815000000000;53.0403;1.11052
0.0138940000000000;53.0402;1.11152
0.0139065000000000;53.0402;1.11252
0.0139190000000000;53.0402;1.11352
0.0139315000000000;53.0401;1.11452
0.0139440000000000;53.0401;1.11552
0.0139565000000000;53.0401;1.11652
0.0139690000000000;53.04;1.11752
0.0139815000000000;53.04;1.11852
0.0139940000000000;53.04;1.11952
0.0140065000000000;53.0399;1.12052
0.0140190000000000;53.0399;1.12152
0.0140315000000000;53.0399;1.12252
0.0140440000000000;53.0398;1.12352
0.0140565000000000;53.0398;1.12452
0.0140690000000000;53.0398;1.12552
0.0140815000000000;53.0398;1.12652
0.0140940000000000;53.0397;1.12752
0.0141065000000000;53.0397;1.12852
0.0141190000000000;53.0397;1.12952
0.0141315000000000;53.0396;1.13052
0.0141440000000000;53.0396;1.13152
0.0141565000000000;53.0396;1.13252
0.0141690000000000;53.0395;1.13352
0.0141815000000000;53.0395;1.13452
0.0141940000000000;53.0395;1.13552
0.0142065000000000;53.0394;1.13652
0.0142190000000000;53.0394;1.13752
0.0142315000000000;53.0394;1.13852
0.0142440000000000;53.0393;1.13952
0.0142565000000000;53.0393;1.14052
0.0142690000000000;53.0393;1.14152
0.0142815000000000;53.0392;1.14252
0.0142940000000000;53.0392;1.14352
0.0143065000000000;53.0392;1.14452
0.0143190000000000;53.0391;1.14552
0.0143315000000000;53.0391;1.14652
0.0143440000000000;53.0391;1.14752
0.0143565000000000;53.039;1.14852
0.0143690000000000;53.039;1.14952
0.0143815000000000;53.039;1.15052
0.0143940000000000;53.039;1.15152
0.0144065000000000;53.0389;1.15252
0.0144190000000000;53.0389;1.15352
0.0144315000000000;53.0389;1.15452
0.0144440000000000;53.0388;1.15552
0.0144565000000000;53.0388;1.15652
0.0144690000000000;53.0388;1.15752
0.0144815000000000;53.0387;1.15852
0.0144940000000000;53.0387;1.15952
0.0145065000000000;53.0387;1.16052
0.0145190000000000;53.0386;1.16152
0.0145315000000000;53.0386;1.16252
0.0145440000000000;53.0386;1.16352
0.0145565000000000;53.0385;1.16452
0.0145690000000000;53.0385;1.16552
0.0145815000000000;53.0385;1.16652
0.0145940000000000;53.0384;1.16752
0.0146065000000000;53.0384;1.16852
0.0146190000000000;53.0384;1.16952
0.0146315000000000;53.0383;1.17052
0.0146440000000000;53.0383;1.17152
0.0146565000000000;53.0383;1.17252
0.0146690000000000;53.0382;1.17352
0.0146815000000000;53.0382;1.17452
0.0146940000000000;53.0382;1.17552
0.0147065000000000;53.0382;1.17652
0.0147190000000000;53.0381;1.17752
0.0147315000000000;53.0381;1.17852
0.0147440000000000;53.0381;1.17952
0.0147565000000000;53.038;1.18052
0.0147690000000000;53.038;1.18152
0.0147815000000000;53.038;1.18252
0.0147940000000000;53.0379;1.18352
0.0148065000000000;53.0379;1.18452
0.0148190000000000;53.0379;1.18552
0.0148315000000000;53.0378;1.18652
0.0148440000000000;53.0378;1.18752
0.0148565000000000;53.0378;1.18852
0.0148690000000000;53.0377;1.18952
0.0148815000000000;53.0377;1.19052
0.0148940000000000;53.0377;1.19152
0.0149065000000000;53.0376;1.19252
0.0149190000000000;53.0376;1.19352
0.0149315000000000;53.0376;1.19452
0.0149440000000000;53.0298;1.19552
0.0149565000000000;53.0143;1.19652
0.0149690000000000;52.9989;1.19752
0.0149815000000000;52.9834;1.19852
0.0149940000000000;52.9679;1.19952
0.0150065000000000;52.9524;1.20052
0.0150190000000000;52.9369;1.20152
0.0150315000000000;52.9215;1.20252
0.0150440000000000;52.906;1.20352
0.0150565000000000;52.8905;1.20452
0.0150690000000000;52.875;1.20552
0.0150815000000000;52.8595;1.20652
0.0150940000000000;52.8441;1.20752
0.0151065000000000;52.8286;1.20852
0.0151190000000000;52.8131;1.20952
0.0151315000000000;52.7976;1.21052
0.0151440000000000;52.7821;1.21152
0.0151565000000000;52.7667;1.21252
0.0151690000000000;52.7512;1.21352
0.0151815000000000;52.7357;1.21452
0.0151940000000000;52.7202;1.21552
0.0152065000000000;52.7047;1.21652
0.0152190000000000;52.6893;1.21752
0.0152315000000000;52.6738;1.21852
0.0152440000000000;52.6583;1.21952
0.0152565000000000;52.6428;1.22052
0.0152690000000000;52.6273;1.22152
0.0152815000000000;52.6118;1.22252
0.0152940000000000;52.5964;1.22352
0.0153065000000000;52.5809;1.22452
0.0153190000000000;52.5654;1.22552
0.0153315000000000;52.5499;1.22652
0.0153440000000000;52.5344;1.22752
0.0153565000000000;52.5237;1.22852
0.0153690000000000;52.5236;1.22952
0.0153815000000000;52.5236;1.23052
0.0153940000000000;52.5236;1.23152
0.0154065000000000;52.5235;1.23252
0.0154190000000000;52.5235;1.23352
0.0154315000000000;52.5235;1.23452
0.0154440000000000;52.5234;1.23552
0.0154565000000000;52.5234;1.23652
0.0154690000000000;52.5234;1.23752
0.0154815000000000;52.5233;1.23852
0.0154940000000000;52.5233;1.23952
0.0155065000000000;52.5233;1.24052
0.0155190000000000;52.5232;1.24152
0.0155315000000000;52.5232;1.24252
0.0155440000000000;52.5232;1.24352
0.0155565000000000;52.5232;1.24452
0.0155690000000000;52.5231;1.24552
0.0155815000000000;52.5231;1.24652
0.0155940000000000;52.5231;1.24752
0.0156065000000000;52.523;1.24852
0.0156190000000000;52.523;1.24952
0.0156315000000000;52.523;1.25052
0.0156440000000000;52.5229;1.25152
0.0156565000000000;52.5229;1.25252
0.0156690000000000;52.5229;1.25352
0.0156815000000000;52.5228;1.25452
0.0156940000000000;52.5228;1.25552
0.0157065000000000;52.5228;1.25652
0.0157190000000000;52.5227;1.25752
0.0157315000000000;52.5227;1.25852
0.0157440000000000;52.5227;1.25952
0.0157565000000000;52.5226;1.26052
0.0157690000000000;52.5209;1.26152
0.0157815000000000;52.5054;1.26252
0.0157940000000000;52.49;1.26352
0.0158065000000000;52.4745;1.26452
0.0158190000000000;52.459;1.26552
0.0158315000000000;52.4435;1.26652
0.0158440000000000;52.428;1.26752
0.0158565000000000;52.4126;1.26852
0.0158690000000000;52.3971;1.26952
0.0158815000000000;52.3816;1.27052
0.0158940000000000;52.3661;1.27152
0.0159065000000000;52.3506;1.27252
0.0159190000000000;52.3352;1.27352
0.0159315000000000;52.3197;1.27452
0.0159440000000000;52.3042;1.27552
0.0159565000000000;52.2887;1.27652
0.0159690000000000;52.2732;1.27752
0.0159815000000000;52.2577;1.27852
0.0159940000000000;52.2423;1.27952
0.0160065000000000;52.2268;1.28052
0.0160190000000000;52.2113;1.28152
0.0160315000000000;52.1958;1.28252
0.0160440000000000;52.1803;1.28352
0.0160565000000000;52.1649;1.28452
0.0160690000000000;52.1494;1.28552
0.0160815000000000;52.1339;1.28652
0.0160940000000000;52.1184;1.28752
0.0161065000000000;52.1029;1.28852
0.0161190000000000;52.0875;1.28952
0.0161315000000000;52.072;1.29052
0.0161440000000000;52.0565;1.29152
0.0161565000000000;52.041;1.29252
0.0161690000000000;52.0255;1.29352
0.0161815000000000;52.0101;1.29452
0.0161940000000000;52.0087;1.29552
0.0162065000000000;52.0087;1.29652
0.0162190000000000;52.0086;1.29752
0.0162315000000000;52.0086;1.29852
0.0162440000000000;52.0086;1.29952
0.0162565000000000;52.0085;1.30052
0.0162690000000000;52.0085;1.30152
0.0162815000000000;52.0085;1.30252
0.0162940000000000;52.0084;1.30352
0.0163065000000000;52.0084;1.30452
0.0163190000000000;52.0084;1.30552
0.0163315000000000;52.0083;1.30652
0.0163440000000000;52.0083;1.30752
0.0163565000000000;52.0083;1.30852
0.0163690000000000;52.0082;1.30952
0.0163815000000000;52.0082;1.31052
0.0163940000000000;52.0082;1.31152
0.0164065000000000;52.0082;1.31252
0.0164190000000000;52.0081;1.31352
0.0164315000000000;52.0081;1.31452
0.0164440000000000;52.0081;1.31552
0.0164565000000000;52.008;1.31652
0.0164690000000000;52.008;1.31752
0.0164815000000000;52.008;1.31852
0.0164940000000000;52.0079;1.31952
0.0165065000000000;52.0079;1.32052
0.0165190000000000;52.0079;1.32152
0.0165315000000000;52.0078;1.32252
0.0165440000000000;52.0078;1.32352
0.0165565000000000;52.0078;1.32452
0.0165690000000000;52.0077;1.32552
0.0165815000000000;52.0077;1.32652
0.0165940000000000;52.0077;1.32752
0.0166065000000000;52.0076;1.32852
0.0166190000000000;52.0076;1.32952
0.0166315000000000;52.0076;1.33052
0.0166440000000000;52.0075;1.33152
0.0166565000000000;52.0075;1.33252
0.0166690000000000;52.0075;1.33352
0.0166815000000000;52.0074;1.33452
0.0166940000000000;52.0074;1.33552
0.0167065000000000;52.0074;1.33652
0.0167190000000000;52.0073;1.33752
0.0167315000000000;52.0073;1.33852
0.0167440000000000;52.0073;1.33952
0.0167565000000000;52.0073;1.34052
0.0167690000000000;52.0072;1.34152
0.0167815000000000;52.0072;1.34252
0.0167940000000000;52.0072;1.34352
0.0168065000000000;52.0071;1.34452
0.0168190000000000;52.0071;1.34552
0.0168315000000000;52.0071;1.34652
0.0168440000000000;52.007;1.34752
0.0168565000000000;52.007;1.34852
0.0168690000000000;52.007;1.34952
0.0168815000000000;52.0069;1.35052
0.0168940000000000;52.0069;1.35152
0.0169065000000000;52.0069;1.35252
0.0169190000000000;52.0068;1.35352
0.0169315000000000;52.0068;1.35452
0.0169440000000000;52.0068;1.35552
0.0169565000000000;52.0067;1.35652
0.0169690000000000;52.0067;1.35752
0.0169815000000000;52.0067;1.35852
0.0169940000000000;52.0066;1.35952
0.0170065000000000;52.0066;1.36052
0.0170190000000000;52.0066;1.36152
0.0170315000000000;52.0065;1.36252
0.0170440000000000;52.0065;1.36352
0.0170565000000000;52.0065;1.36452
0.0170690000000000;52.0065;1.36552
0.0170815000000000;52.0064;1.36652
0.0170940000000000;52.0064;1.36752
0.0171065000000000;52.0064;1.36852
0.0171190000000000;52.0063;1.36952
0.0171315000000000;52.0063;1.37052
0.0171440000000000;52.0063;1.37152
0.0171565000000000;52.0062;1.37252
0.0171690000000000;52.0062;1.37352
0.0171815000000000;52.0062;1.37452
0.0171940000000000;52.0061;1.37552
0.0172065000000000;52.0061;1.37652
0.0172190000000000;52.0061;1.37752
0.0172315000000000;52.006;1.37852
0.0172440000000000;52.006;1.37952
0.0172565000000000;52.006;1.38052
0.0172690000000000;52.0059;1.38152
0.0172815000000000;52.0059;1.38252
0.0172940000000000;52.0059;1.38352
0.0173065000000000;52.0058;1.38452
0.0173190000000000;52.0058;1.38552
0.0173315000000000;52.0058;1.38652
0.0173440000000000;52.0057;1.38752
0.0173565000000000;52.0057;1.38852
0.0173690000000000;52.0057;1.38952
0.0173815000000000;52.0057;1.39052
0.0173940000000000;52.0056;1.39152
0.0174065000000000;52.0056;1.39252
0.0174190000000000;52.0056;1.39352
0.0174315000000000;52.0055;1.39452
0.0174440000000000;52.0055;1.39552
0.0174565000000000;52.0055;1.39652
0.0174690000000000;52.0054;1.39752
0.0174815000000000;52.0054;1.39852
0.0174940000000000;52.0054;1.39952
0.0175065000000000;52.0053;1.40052
0.0175190000000000;52.0053;1.40152
0.0175315000000000;52.0053;1.40252
0.0175440000000000;52.0052;1.40352
0.0175565000000000;52.0052;1.40452
0.0175690000000000;52.0052;1.40552
0.0175815000000000;52.0051;1.40652
0.0175940000000000;52.0051;1.40752
0.0176065000000000;52.0051;1.40852
0.0176190000000000;52.005;1.40952
0.0176315000000000;52.005;1.41052
0.0176440000000000;52.005;1.41152
0.0176565000000000;52.0049;1.41252
0.0176690000000000;52.0049;1.41352
0.0176815000000000;52.0049;1.41452
0.0176940000000000;52.0048;1.41552
0.0177065000000000;52.0048;1.41652
0.0177190000000000;52.0048;1.41752
0.0177315000000000;52.0048;1.41852
0.0177440000000000;52.0047;1.41952
0.0177565000000000;52.0047;1.42052
0.0177690000000000;52.0047;1.42152
0.0177815000000000;52.0046;1.42252
0.0177940000000000;52.0046;1.42352
0.0178065000000000;52.0046;1.42452
0.0178190000000000;52.0045;1.42552
0.0178315000000000;52.0045;1.42652
0.0178440000000000;52.0045;1.42752
0.0178565000000000;52.0044;1.42852
0.0178690000000000;52.0044;1.42952
0.0178815000000000;52.0044;1.43052
0.0178940000000000;52.0043;1.43152
0.0179065000000000;52.0043;1.43252
0.0179190000000000;52.0043;1.43352
0.0179315000000000;52.0042;1.43452
0.0179440000000000;52.0042;1.43552
0.0179565000000000;52.0042;1.43652
0.0179690000000000;52.0041;1.43752
0.0179815000000000;52.0041;1.43852
0.0179940000000000;52.0041;1.43952
0.0180065000000000;52.004;1.44052
0.0180190000000000;52.004;1.44152
0.0180315000000000;52.004;1.44252
0.0180440000000000;52.004;1.44352
0.0180565000000000;52.0039;1.44452
0.0180690000000000;52.0039;1.44552
0.0180815000000000;52.0039;1.44652
0.0180940000000000;52.0038;1.44752
0.0181065000000000;52.0038;1.44852
0.0181190000000000;52.0038;1.44952
0.0181315000000000;52.0037;1.45052
0.0181440000000000;52.0037;1.45152
