Test unit;URM2;
Reference;Ponte et al. (2023);
top_displacement;horizontal_force;drift
[mm];[kN];[%]
0.000781125000000000;36.4334;0.06249
0.000793625000000000;36.4643;0.06349
0.000806125000000000;36.4951;0.06449
0.000818625000000000;36.526;0.06549
0.000831125000000000;36.5568;0.06649
0.000843625000000000;36.5877;0.06749
0.000856125000000000;36.6186;0.06849
0.000868625000000000;36.6494;0.06949
0.000881125000000000;36.6803;0.07049
0.000893625000000000;36.7112;0.07149
0.000906125000000000;36.742;0.07249
0.000918625000000000;36.7729;0.07349
0.000931125000000000;36.8037;0.07449
0.000943625000000000;36.8346;0.07549
0.000956125000000000;36.8655;0.07649
0.000968625000000000;36.8963;0.07749
0.000981125000000000;36.9272;0.07849
0.000993625000000000;36.9581;0.07949
0.00100612500000000;36.9889;0.08049
0.00101862500000000;37.0198;0.08149
0.00103112500000000;37.0506;0.08249
0.00104362500000000;37.0815;0.08349
0.00105612500000000;37.1124;0.08449
0.00106862500000000;37.1432;0.08549
0.00108112500000000;37.1741;0.08649
0.00109362500000000;37.205;0.08749
0.00110612500000000;37.2358;0.08849
0.00111862500000000;37.2667;0.08949
0.00113112500000000;37.2976;0.09049
0.00114362500000000;37.3284;0.09149
0.00115612500000000;37.3593;0.09249
0.00116862500000000;37.3901;0.09349
0.00118112500000000;37.421;0.09449
0.00119362500000000;37.4519;0.09549
0.00120612500000000;37.4827;0.09649
0.00121862500000000;37.5136;0.09749
0.00123112500000000;37.5445;0.09849
0.00124362500000000;37.5753;0.09949
0.00125612500000000;37.6062;0.10049
0.00126862500000000;37.637;0.10149
0.00128112500000000;37.6679;0.10249
0.00129362500000000;37.6988;0.10349
0.00130612500000000;37.7296;0.10449
0.00131862500000000;37.7605;0.10549
0.00133112500000000;37.7914;0.10649
0.00134362500000000;37.8222;0.10749
0.00135612500000000;37.8531;0.10849
0.00136862500000000;37.8839;0.10949
0.00138112500000000;37.9148;0.11049
0.00139362500000000;37.9457;0.11149
0.00140612500000000;37.9765;0.11249
0.00141862500000000;38.0074;0.11349
0.00143112500000000;38.0383;0.11449
0.00144362500000000;38.0691;0.11549
0.00145612500000000;38.1;0.11649
0.00146862500000000;38.1308;0.11749
0.00148112500000000;38.1617;0.11849
0.00149362500000000;38.1926;0.11949
0.00150612500000000;38.2234;0.12049
0.00151862500000000;38.2543;0.12149
0.00153112500000000;38.2852;0.12249
0.00154362500000000;38.316;0.12349
0.00155612500000000;38.3469;0.12449
0.00156862500000000;38.3777;0.12549
0.00158112500000000;38.4086;0.12649
0.00159362500000000;38.4395;0.12749
0.00160612500000000;38.4703;0.12849
0.00161862500000000;38.5012;0.12949
0.00163112500000000;38.5321;0.13049
0.00164362500000000;38.5629;0.13149
0.00165612500000000;38.5938;0.13249
0.00166862500000000;38.6246;0.13349
0.00168112500000000;38.6555;0.13449
0.00169362500000000;38.6864;0.13549
0.00170612500000000;38.7172;0.13649
0.00171862500000000;38.7481;0.13749
0.00173112500000000;38.779;0.13849
0.00174362500000000;38.8098;0.13949
0.00175612500000000;38.8407;0.14049
0.00176862500000000;38.8715;0.14149
0.00178112500000000;38.9024;0.14249
0.00179362500000000;38.9333;0.14349
0.00180612500000000;38.9641;0.14449
0.00181862500000000;38.995;0.14549
0.00183112500000000;39.0259;0.14649
0.00184362500000000;39.0567;0.14749
0.00185612500000000;39.0876;0.14849
0.00186862500000000;39.125;0.14949
0.00188112500000000;39.1712;0.15049
0.00189362500000000;39.2175;0.15149
0.00190612500000000;39.2638;0.15249
0.00191862500000000;39.3101;0.15349
0.00193112500000000;39.3564;0.15449
0.00194362500000000;39.4027;0.15549
0.00195612500000000;39.449;0.15649
0.00196862500000000;39.4953;0.15749
0.00198112500000000;39.5416;0.15849
0.00199362500000000;39.5879;0.15949
0.00200612500000000;39.6342;0.16049
0.00201862500000000;39.6805;0.16149
0.00203112500000000;39.7268;0.16249
0.00204362500000000;39.7731;0.16349
0.00205612500000000;39.8194;0.16449
0.00206862500000000;39.8657;0.16549
0.00208112500000000;39.9119;0.16649
0.00209362500000000;39.9582;0.16749
0.00210612500000000;40.0045;0.16849
0.00211862500000000;40.0508;0.16949
0.00213112500000000;40.0971;0.17049
0.00214362500000000;40.1434;0.17149
0.00215612500000000;40.1897;0.17249
0.00216862500000000;40.236;0.17349
0.00218112500000000;40.2823;0.17449
0.00219362500000000;40.3286;0.17549
0.00220612500000000;40.3749;0.17649
0.00221862500000000;40.4212;0.17749
0.00223112500000000;40.4675;0.17849
0.00224362500000000;40.5138;0.17949
0.00225612500000000;40.5601;0.18049
0.00226862500000000;40.6064;0.18149
0.00228112500000000;40.6435;0.18249
0.00229362500000000;40.659;0.18349
0.00230612500000000;40.6744;0.18449
0.00231862500000000;40.6898;0.18549
0.00233112500000000;40.7053;0.18649
0.00234362500000000;40.7207;0.18749
0.00235612500000000;40.7361;0.18849
0.00236862500000000;40.7516;0.18949
0.00238112500000000;40.767;0.19049
0.00239362500000000;40.7824;0.19149
0.00240612500000000;40.7978;0.19249
0.00241862500000000;40.8133;0.19349
0.00243112500000000;40.8287;0.19449
0.00244362500000000;40.8441;0.19549
0.00245612500000000;40.8596;0.19649
0.00246862500000000;40.875;0.19749
0.00248112500000000;40.8904;0.19849
0.00249362500000000;40.9059;0.19949
0.00250612500000000;40.9213;0.20049
0.00251862500000000;40.9367;0.20149
0.00253112500000000;40.9522;0.20249
0.00254362500000000;40.9676;0.20349
0.00255612500000000;40.983;0.20449
0.00256862500000000;40.9985;0.20549
0.00258112500000000;41.0139;0.20649
0.00259362500000000;41.0293;0.20749
0.00260612500000000;41.0447;0.20849
0.00261862500000000;41.0602;0.20949
0.00263112500000000;41.0756;0.21049
0.00264362500000000;41.091;0.21149
0.00265612500000000;41.1065;0.21249
0.00266862500000000;41.1219;0.21349
0.00268112500000000;41.1373;0.21449
0.00269362500000000;41.1502;0.21549
0.00270612500000000;41.1502;0.21649
0.00271862500000000;41.1502;0.21749
0.00273112500000000;41.1502;0.21849
0.00274362500000000;41.1502;0.21949
0.00275612500000000;41.1502;0.22049
0.00276862500000000;41.1502;0.22149
0.00278112500000000;41.1502;0.22249
0.00279362500000000;41.1502;0.22349
0.00280612500000000;41.1502;0.22449
0.00281862500000000;41.1502;0.22549
0.00283112500000000;41.1502;0.22649
0.00284362500000000;41.1502;0.22749
0.00285612500000000;41.1502;0.22849
0.00286862500000000;41.1502;0.22949
0.00288112500000000;41.1502;0.23049
0.00289362500000000;41.1502;0.23149
0.00290612500000000;41.1502;0.23249
0.00291862500000000;41.1502;0.23349
0.00293112500000000;41.1502;0.23449
0.00294362500000000;41.1502;0.23549
0.00295612500000000;41.1502;0.23649
0.00296862500000000;41.1502;0.23749
0.00298112500000000;41.1502;0.23849
0.00299362500000000;41.1502;0.23949
0.00300612500000000;41.1502;0.24049
0.00301862500000000;41.1502;0.24149
0.00303112500000000;41.1502;0.24249
0.00304362500000000;41.1502;0.24349
0.00305612500000000;41.1502;0.24449
0.00306862500000000;41.1502;0.24549
0.00308112500000000;41.1502;0.24649
0.00309362500000000;41.1502;0.24749
0.00310612500000000;41.1502;0.24849
0.00311862500000000;41.1502;0.24949
0.00313112500000000;41.1502;0.25049
0.00314362500000000;41.1502;0.25149
0.00315612500000000;41.1502;0.25249
0.00316862500000000;41.1502;0.25349
0.00318112500000000;41.1502;0.25449
0.00319362500000000;41.1502;0.25549
0.00320612500000000;41.1502;0.25649
0.00321862500000000;41.1502;0.25749
0.00323112500000000;41.1502;0.25849
0.00324362500000000;41.1502;0.25949
0.00325612500000000;41.1502;0.26049
0.00326862500000000;41.1502;0.26149
0.00328112500000000;41.1502;0.26249
0.00329362500000000;41.1502;0.26349
0.00330612500000000;41.1502;0.26449
0.00331862500000000;41.1502;0.26549
0.00333112500000000;41.1502;0.26649
0.00334362500000000;41.1502;0.26749
0.00335612500000000;41.1502;0.26849
0.00336862500000000;41.1502;0.26949
0.00338112500000000;41.1502;0.27049
0.00339362500000000;41.1502;0.27149
0.00340612500000000;41.1502;0.27249
0.00341862500000000;41.1502;0.27349
0.00343112500000000;41.1502;0.27449
0.00344362500000000;41.1502;0.27549
0.00345612500000000;41.1502;0.27649
0.00346862500000000;41.1502;0.27749
0.00348112500000000;41.1502;0.27849
0.00349362500000000;41.1502;0.27949
0.00350612500000000;41.1502;0.28049
0.00351862500000000;41.1502;0.28149
0.00353112500000000;41.1643;0.28249
0.00354362500000000;41.1797;0.28349
0.00355612500000000;41.1952;0.28449
0.00356862500000000;41.2106;0.28549
0.00358112500000000;41.226;0.28649
0.00359362500000000;41.2415;0.28749
0.00360612500000000;41.2569;0.28849
0.00361862500000000;41.2723;0.28949
0.00363112500000000;41.2878;0.29049
0.00364362500000000;41.3032;0.29149
0.00365612500000000;41.3186;0.29249
0.00366862500000000;41.334;0.29349
0.00368112500000000;41.3495;0.29449
0.00369362500000000;41.3649;0.29549
0.00370612500000000;41.3803;0.29649
0.00371862500000000;41.3958;0.29749
0.00373112500000000;41.4112;0.29849
0.00374362500000000;41.4266;0.29949
0.00375612500000000;41.4421;0.30049
0.00376862500000000;41.4575;0.30149
0.00378112500000000;41.4729;0.30249
0.00379362500000000;41.4884;0.30349
0.00380612500000000;41.5038;0.30449
0.00381862500000000;41.5192;0.30549
0.00383112500000000;41.5347;0.30649
0.00384362500000000;41.5501;0.30749
0.00385612500000000;41.5655;0.30849
0.00386862500000000;41.5809;0.30949
0.00388112500000000;41.5964;0.31049
0.00389362500000000;41.6118;0.31149
0.00390612500000000;41.6272;0.31249
0.00391862500000000;41.6427;0.31349
0.00393112500000000;41.6581;0.31449
0.00394362500000000;41.6979;0.31549
0.00395612500000000;41.7442;0.31649
0.00396862500000000;41.7905;0.31749
0.00398112500000000;41.8368;0.31849
0.00399362500000000;41.8831;0.31949
0.00400612500000000;41.9294;0.32049
0.00401862500000000;41.9757;0.32149
0.00403112500000000;42.022;0.32249
0.00404362500000000;42.0683;0.32349
0.00405612500000000;42.1146;0.32449
0.00406862500000000;42.1609;0.32549
0.00408112500000000;42.2072;0.32649
0.00409362500000000;42.2535;0.32749
0.00410612500000000;42.2997;0.32849
0.00411862500000000;42.346;0.32949
0.00413112500000000;42.3923;0.33049
0.00414362500000000;42.4386;0.33149
0.00415612500000000;42.4849;0.33249
0.00416862500000000;42.5312;0.33349
0.00418112500000000;42.5775;0.33449
0.00419362500000000;42.6238;0.33549
0.00420612500000000;42.6701;0.33649
0.00421862500000000;42.7164;0.33749
0.00423112500000000;42.7627;0.33849
0.00424362500000000;42.809;0.33949
0.00425612500000000;42.8553;0.34049
0.00426862500000000;42.9016;0.34149
0.00428112500000000;42.9479;0.34249
0.00429362500000000;42.9942;0.34349
0.00430612500000000;43.0404;0.34449
0.00431862500000000;43.0867;0.34549
0.00433112500000000;43.133;0.34649
0.00434362500000000;43.1793;0.34749
0.00435612500000000;43.1949;0.34849
0.00436862500000000;43.1949;0.34949
0.00438112500000000;43.1949;0.35049
0.00439362500000000;43.1949;0.35149
0.00440612500000000;43.1949;0.35249
0.00441862500000000;43.1949;0.35349
0.00443112500000000;43.1949;0.35449
0.00444362500000000;43.1949;0.35549
0.00445612500000000;43.1949;0.35649
0.00446862500000000;43.1949;0.35749
0.00448112500000000;43.1949;0.35849
0.00449362500000000;43.1949;0.35949
0.00450612500000000;43.1949;0.36049
0.00451862500000000;43.1949;0.36149
0.00453112500000000;43.1949;0.36249
0.00454362500000000;43.1949;0.36349
0.00455612500000000;43.1949;0.36449
0.00456862500000000;43.1949;0.36549
0.00458112500000000;43.1949;0.36649
0.00459362500000000;43.1949;0.36749
0.00460612500000000;43.1949;0.36849
0.00461862500000000;43.1949;0.36949
0.00463112500000000;43.1949;0.37049
0.00464362500000000;43.1949;0.37149
0.00465612500000000;43.1949;0.37249
0.00466862500000000;43.1949;0.37349
0.00468112500000000;43.1949;0.37449
0.00469362500000000;43.1949;0.37549
0.00470612500000000;43.1949;0.37649
0.00471862500000000;43.1949;0.37749
0.00473112500000000;43.1949;0.37849
0.00474362500000000;43.1949;0.37949
0.00475612500000000;43.1949;0.38049
0.00476862500000000;43.1949;0.38149
0.00478112500000000;43.1949;0.38249
0.00479362500000000;43.1949;0.38349
0.00480612500000000;43.1949;0.38449
0.00481862500000000;43.1949;0.38549
0.00483112500000000;43.1949;0.38649
0.00484362500000000;43.1949;0.38749
0.00485612500000000;43.1949;0.38849
0.00486862500000000;43.1949;0.38949
0.00488112500000000;43.1949;0.39049
0.00489362500000000;43.1949;0.39149
0.00490612500000000;43.1949;0.39249
0.00491862500000000;43.1949;0.39349
0.00493112500000000;43.1949;0.39449
0.00494362500000000;43.1949;0.39549
0.00495612500000000;43.1949;0.39649
0.00496862500000000;43.1949;0.39749
0.00498112500000000;43.1949;0.39849
0.00499362500000000;43.1949;0.39949
0.00500612500000000;43.1949;0.40049
0.00501862500000000;43.1949;0.40149
0.00503112500000000;43.1949;0.40249
0.00504362500000000;43.1949;0.40349
0.00505612500000000;43.1949;0.40449
0.00506862500000000;43.1949;0.40549
0.00508112500000000;43.1949;0.40649
0.00509362500000000;43.1949;0.40749
0.00510612500000000;43.1949;0.40849
0.00511862500000000;43.1949;0.40949
0.00513112500000000;43.1949;0.41049
0.00514362500000000;43.1949;0.41149
0.00515612500000000;43.1949;0.41249
0.00516862500000000;43.1949;0.41349
0.00518112500000000;43.1949;0.41449
0.00519362500000000;43.1949;0.41549
0.00520612500000000;43.1949;0.41649
0.00521862500000000;43.1949;0.41749
0.00523112500000000;43.1949;0.41849
0.00524362500000000;43.1949;0.41949
0.00525612500000000;43.1949;0.42049
0.00526862500000000;43.1949;0.42149
0.00528112500000000;43.1949;0.42249
0.00529362500000000;43.1949;0.42349
0.00530612500000000;43.1949;0.42449
0.00531862500000000;43.1949;0.42549
0.00533112500000000;43.1949;0.42649
0.00534362500000000;43.1949;0.42749
0.00535612500000000;43.1949;0.42849
0.00536862500000000;43.1949;0.42949
0.00538112500000000;43.1949;0.43049
0.00539362500000000;43.1949;0.43149
0.00540612500000000;43.1949;0.43249
0.00541862500000000;43.1949;0.43349
0.00543112500000000;43.1949;0.43449
0.00544362500000000;43.1949;0.43549
0.00545612500000000;43.1949;0.43649
0.00546862500000000;43.1949;0.43749
0.00548112500000000;43.1949;0.43849
0.00549362500000000;43.1949;0.43949
0.00550612500000000;43.1949;0.44049
0.00551862500000000;43.1949;0.44149
0.00553112500000000;43.1949;0.44249
0.00554362500000000;43.1949;0.44349
0.00555612500000000;43.1949;0.44449
0.00556862500000000;43.1949;0.44549
0.00558112500000000;43.1949;0.44649
0.00559362500000000;43.1949;0.44749
0.00560612500000000;43.1949;0.44849
0.00561862500000000;43.1949;0.44949
0.00563112500000000;43.1949;0.45049
0.00564362500000000;43.1949;0.45149
0.00565612500000000;43.1949;0.45249
0.00566862500000000;43.1949;0.45349
0.00568112500000000;43.1949;0.45449
0.00569362500000000;43.1949;0.45549
0.00570612500000000;43.1949;0.45649
0.00571862500000000;43.1949;0.45749
0.00573112500000000;43.1949;0.45849
0.00574362500000000;43.1949;0.45949
0.00575612500000000;43.1949;0.46049
0.00576862500000000;43.1949;0.46149
0.00578112500000000;43.1949;0.46249
0.00579362500000000;43.1949;0.46349
0.00580612500000000;43.1949;0.46449
0.00581862500000000;43.1949;0.46549
0.00583112500000000;43.1949;0.46649
0.00584362500000000;43.1949;0.46749
0.00585612500000000;43.1949;0.46849
0.00586862500000000;43.1949;0.46949
0.00588112500000000;43.1949;0.47049
0.00589362500000000;43.1949;0.47149
0.00590612500000000;43.1949;0.47249
0.00591862500000000;43.1949;0.47349
0.00593112500000000;43.1949;0.47449
0.00594362500000000;43.1949;0.47549
0.00595612500000000;43.1949;0.47649
0.00596862500000000;43.1949;0.47749
0.00598112500000000;43.1949;0.47849
0.00599362500000000;43.1949;0.47949
0.00600612500000000;43.1949;0.48049
0.00601862500000000;43.1949;0.48149
0.00603112500000000;43.1949;0.48249
0.00604362500000000;43.1949;0.48349
0.00605612500000000;43.1949;0.48449
0.00606862500000000;43.1949;0.48549
0.00608112500000000;43.1949;0.48649
0.00609362500000000;43.1949;0.48749
0.00610612500000000;43.1949;0.48849
0.00611862500000000;43.1949;0.48949
0.00613112500000000;43.1949;0.49049
0.00614362500000000;43.1949;0.49149
0.00615612500000000;43.1949;0.49249
0.00616862500000000;43.1949;0.49349
0.00618112500000000;43.1949;0.49449
0.00619362500000000;43.1949;0.49549
0.00620612500000000;43.1949;0.49649
0.00621862500000000;43.1949;0.49749
0.00623112500000000;43.1949;0.49849
0.00624362500000000;43.1949;0.49949
0.00625612500000000;43.1949;0.50049
0.00626862500000000;43.1949;0.50149
0.00628112500000000;43.1949;0.50249
0.00629362500000000;43.1949;0.50349
0.00630612500000000;43.1949;0.50449
0.00631862500000000;43.1949;0.50549
0.00633112500000000;43.1949;0.50649
0.00634362500000000;43.1949;0.50749
0.00635612500000000;43.1949;0.50849
0.00636862500000000;43.1949;0.50949
0.00638112500000000;43.1949;0.51049
0.00639362500000000;43.1949;0.51149
0.00640612500000000;43.1949;0.51249
0.00641862500000000;43.1959;0.51349
0.00643112500000000;43.2268;0.51449
0.00644362500000000;43.2576;0.51549
0.00645612500000000;43.2885;0.51649
0.00646862500000000;43.3193;0.51749
0.00648112500000000;43.3502;0.51849
0.00649362500000000;43.3811;0.51949
0.00650612500000000;43.4119;0.52049
0.00651862500000000;43.4428;0.52149
0.00653112500000000;43.4737;0.52249
0.00654362500000000;43.5045;0.52349
0.00655612500000000;43.5354;0.52449
0.00656862500000000;43.5662;0.52549
0.00658112500000000;43.5971;0.52649
0.00659362500000000;43.628;0.52749
0.00660612500000000;43.6588;0.52849
0.00661862500000000;43.6897;0.52949
0.00663112500000000;43.7206;0.53049
0.00664362500000000;43.7514;0.53149
0.00665612500000000;43.7823;0.53249
0.00666862500000000;43.8131;0.53349
0.00668112500000000;43.844;0.53449
0.00669362500000000;43.8749;0.53549
0.00670612500000000;43.9057;0.53649
0.00671862500000000;43.9366;0.53749
0.00673112500000000;43.9675;0.53849
0.00674362500000000;43.9983;0.53949
0.00675612500000000;44.0292;0.54049
0.00676862500000000;44.06;0.54149
0.00678112500000000;44.0909;0.54249
0.00679362500000000;44.1218;0.54349
0.00680612500000000;44.1526;0.54449
0.00681862500000000;44.1835;0.54549
0.00683112500000000;44.2144;0.54649
0.00684362500000000;44.2312;0.54749
0.00685612500000000;44.2467;0.54849
0.00686862500000000;44.2621;0.54949
0.00688112500000000;44.2775;0.55049
0.00689362500000000;44.293;0.55149
0.00690612500000000;44.3084;0.55249
0.00691862500000000;44.3238;0.55349
0.00693112500000000;44.3393;0.55449
0.00694362500000000;44.3547;0.55549
0.00695612500000000;44.3701;0.55649
0.00696862500000000;44.3855;0.55749
0.00698112500000000;44.401;0.55849
0.00699362500000000;44.4164;0.55949
0.00700612500000000;44.4318;0.56049
0.00701862500000000;44.4473;0.56149
0.00703112500000000;44.4627;0.56249
0.00704362500000000;44.4781;0.56349
0.00705612500000000;44.4936;0.56449
0.00706862500000000;44.509;0.56549
0.00708112500000000;44.5244;0.56649
0.00709362500000000;44.5399;0.56749
0.00710612500000000;44.5553;0.56849
0.00711862500000000;44.5707;0.56949
0.00713112500000000;44.5862;0.57049
0.00714362500000000;44.6016;0.57149
0.00715612500000000;44.617;0.57249
0.00716862500000000;44.6324;0.57349
0.00718112500000000;44.6479;0.57449
0.00719362500000000;44.6633;0.57549
0.00720612500000000;44.6787;0.57649
0.00721862500000000;44.6942;0.57749
0.00723112500000000;44.7096;0.57849
0.00724362500000000;44.725;0.57949
0.00725612500000000;44.7405;0.58049
0.00726862500000000;44.7559;0.58149
0.00728112500000000;44.7713;0.58249
0.00729362500000000;44.7868;0.58349
0.00730612500000000;44.8022;0.58449
0.00731862500000000;44.8176;0.58549
0.00733112500000000;44.8331;0.58649
0.00734362500000000;44.8485;0.58749
0.00735612500000000;44.8639;0.58849
0.00736862500000000;44.8794;0.58949
0.00738112500000000;44.8948;0.59049
0.00739362500000000;44.9102;0.59149
0.00740612500000000;44.9256;0.59249
0.00741862500000000;44.9411;0.59349
0.00743112500000000;44.9565;0.59449
0.00744362500000000;44.9719;0.59549
0.00745612500000000;44.9874;0.59649
0.00746862500000000;45.0028;0.59749
0.00748112500000000;45.0182;0.59849
0.00749362500000000;45.0337;0.59949
0.00750612500000000;45.0491;0.60049
0.00751862500000000;45.0645;0.60149
0.00753112500000000;45.08;0.60249
0.00754362500000000;45.0954;0.60349
0.00755612500000000;45.1108;0.60449
0.00756862500000000;45.1263;0.60549
0.00758112500000000;45.1417;0.60649
0.00759362500000000;45.1571;0.60749
0.00760612500000000;45.1725;0.60849
0.00761862500000000;45.188;0.60949
0.00763112500000000;45.2034;0.61049
0.00764362500000000;45.2188;0.61149
0.00765612500000000;45.2343;0.61249
0.00766862500000000;45.2497;0.61349
0.00768112500000000;45.2651;0.61449
0.00769362500000000;45.2806;0.61549
0.00770612500000000;45.296;0.61649
0.00771862500000000;45.3114;0.61749
0.00773112500000000;45.3269;0.61849
0.00774362500000000;45.3423;0.61949
0.00775612500000000;45.3577;0.62049
0.00776862500000000;45.3732;0.62149
0.00778112500000000;45.3886;0.62249
0.00779362500000000;45.404;0.62349
0.00780612500000000;45.4194;0.62449
0.00781862500000000;45.4349;0.62549
0.00783112500000000;45.4503;0.62649
0.00784362500000000;45.4657;0.62749
0.00785612500000000;45.4812;0.62849
0.00786862500000000;45.4966;0.62949
0.00788112500000000;45.512;0.63049
0.00789362500000000;45.5275;0.63149
0.00790612500000000;45.5429;0.63249
0.00791862500000000;45.5583;0.63349
0.00793112500000000;45.5738;0.63449
0.00794362500000000;45.5892;0.63549
0.00795612500000000;45.6046;0.63649
0.00796862500000000;45.6201;0.63749
0.00798112500000000;45.6355;0.63849
0.00799362500000000;45.6509;0.63949
0.00800612500000000;45.6663;0.64049
0.00801862500000000;45.6818;0.64149
0.00803112500000000;45.6972;0.64249
0.00804362500000000;45.7126;0.64349
0.00805612500000000;45.7281;0.64449
0.00806862500000000;45.7435;0.64549
0.00808112500000000;45.7508;0.64649
0.00809362500000000;45.7508;0.64749
0.00810612500000000;45.7508;0.64849
0.00811862500000000;45.7508;0.64949
0.00813112500000000;45.7508;0.65049
0.00814362500000000;45.7508;0.65149
0.00815612500000000;45.7508;0.65249
0.00816862500000000;45.7508;0.65349
0.00818112500000000;45.7508;0.65449
0.00819362500000000;45.7508;0.65549
0.00820612500000000;45.7508;0.65649
0.00821862500000000;45.7508;0.65749
0.00823112500000000;45.7508;0.65849
0.00824362500000000;45.7508;0.65949
0.00825612500000000;45.7508;0.66049
0.00826862500000000;45.7508;0.66149
0.00828112500000000;45.7508;0.66249
0.00829362500000000;45.7508;0.66349
0.00830612500000000;45.7508;0.66449
0.00831862500000000;45.7508;0.66549
0.00833112500000000;45.7508;0.66649
0.00834362500000000;45.7508;0.66749
0.00835612500000000;45.7508;0.66849
0.00836862500000000;45.7508;0.66949
0.00838112500000000;45.7508;0.67049
0.00839362500000000;45.7508;0.67149
0.00840612500000000;45.7508;0.67249
0.00841862500000000;45.7508;0.67349
0.00843112500000000;45.7508;0.67449
0.00844362500000000;45.7508;0.67549
0.00845612500000000;45.7508;0.67649
0.00846862500000000;45.7508;0.67749
0.00848112500000000;45.7508;0.67849
0.00849362500000000;45.7508;0.67949
0.00850612500000000;45.7508;0.68049
0.00851862500000000;45.7508;0.68149
0.00853112500000000;45.7508;0.68249
0.00854362500000000;45.7508;0.68349
0.00855612500000000;45.7508;0.68449
0.00856862500000000;45.7508;0.68549
0.00858112500000000;45.7508;0.68649
0.00859362500000000;45.7508;0.68749
0.00860612500000000;45.7508;0.68849
0.00861862500000000;45.7508;0.68949
0.00863112500000000;45.7508;0.69049
0.00864362500000000;45.7508;0.69149
0.00865612500000000;45.7508;0.69249
0.00866862500000000;45.7508;0.69349
0.00868112500000000;45.7508;0.69449
0.00869362500000000;45.7508;0.69549
0.00870612500000000;45.7508;0.69649
0.00871862500000000;45.7508;0.69749
0.00873112500000000;45.7508;0.69849
0.00874362500000000;45.7508;0.69949
0.00875612500000000;45.7508;0.70049
0.00876862500000000;45.7508;0.70149
0.00878112500000000;45.7508;0.70249
0.00879362500000000;45.7508;0.70349
0.00880612500000000;45.7508;0.70449
0.00881862500000000;45.7508;0.70549
0.00883112500000000;45.7508;0.70649
0.00884362500000000;45.7508;0.70749
0.00885612500000000;45.7508;0.70849
0.00886862500000000;45.7508;0.70949
0.00888112500000000;45.7508;0.71049
0.00889362500000000;45.7508;0.71149
0.00890612500000000;45.7508;0.71249
0.00891862500000000;45.7508;0.71349
0.00893112500000000;45.7508;0.71449
0.00894362500000000;45.7508;0.71549
0.00895612500000000;45.7508;0.71649
0.00896862500000000;45.7508;0.71749
0.00898112500000000;45.7508;0.71849
0.00899362500000000;45.7508;0.71949
0.00900612500000000;45.7508;0.72049
0.00901862500000000;45.7508;0.72149
0.00903112500000000;45.7508;0.72249
0.00904362500000000;45.7508;0.72349
0.00905612500000000;45.7508;0.72449
0.00906862500000000;45.7508;0.72549
0.00908112500000000;45.7508;0.72649
0.00909362500000000;45.7508;0.72749
0.00910612500000000;45.7508;0.72849
0.00911862500000000;45.7508;0.72949
0.00913112500000000;45.7508;0.73049
0.00914362500000000;45.7508;0.73149
0.00915612500000000;45.7508;0.73249
0.00916862500000000;45.7508;0.73349
0.00918112500000000;45.7508;0.73449
0.00919362500000000;45.7508;0.73549
0.00920612500000000;45.7508;0.73649
0.00921862500000000;45.7508;0.73749
0.00923112500000000;45.7508;0.73849
0.00924362500000000;45.7508;0.73949
0.00925612500000000;45.7508;0.74049
0.00926862500000000;45.7508;0.74149
0.00928112500000000;45.7508;0.74249
0.00929362500000000;45.7508;0.74349
0.00930612500000000;45.7508;0.74449
0.00931862500000000;45.7508;0.74549
0.00933112500000000;45.7508;0.74649
0.00934362500000000;45.7508;0.74749
0.00935612500000000;45.7508;0.74849
0.00936862500000000;45.7508;0.74949
0.00938112500000000;45.7508;0.75049
0.00939362500000000;45.7508;0.75149
0.00940612500000000;45.7508;0.75249
0.00941862500000000;45.7508;0.75349
0.00943112500000000;45.7508;0.75449
0.00944362500000000;45.7508;0.75549
0.00945612500000000;45.7508;0.75649
0.00946862500000000;45.7508;0.75749
0.00948112500000000;45.7508;0.75849
0.00949362500000000;45.7508;0.75949
0.00950612500000000;45.7508;0.76049
0.00951862500000000;45.7508;0.76149
0.00953112500000000;45.7508;0.76249
0.00954362500000000;45.7508;0.76349
0.00955612500000000;45.7508;0.76449
0.00956862500000000;45.7508;0.76549
0.00958112500000000;45.7508;0.76649
0.00959362500000000;45.7508;0.76749
0.00960612500000000;45.7508;0.76849
0.00961862500000000;45.7508;0.76949
0.00963112500000000;45.7508;0.77049
0.00964362500000000;45.7508;0.77149
0.00965612500000000;45.7508;0.77249
0.00966862500000000;45.7508;0.77349
0.00968112500000000;45.7508;0.77449
0.00969362500000000;45.7508;0.77549
0.00970612500000000;45.7508;0.77649
0.00971862500000000;45.7508;0.77749
0.00973112500000000;45.7508;0.77849
0.00974362500000000;45.7508;0.77949
0.00975612500000000;45.7508;0.78049
0.00976862500000000;45.7508;0.78149
0.00978112500000000;45.7508;0.78249
0.00979362500000000;45.7508;0.78349
0.00980612500000000;45.7508;0.78449
0.00981862500000000;45.7508;0.78549
0.00983112500000000;45.7508;0.78649
0.00984362500000000;45.7508;0.78749
0.00985612500000000;45.7508;0.78849
0.00986862500000000;45.7508;0.78949
0.00988112500000000;45.7508;0.79049
0.00989362500000000;45.7508;0.79149
0.00990612500000000;45.7508;0.79249
0.00991862500000000;45.7508;0.79349
0.00993112500000000;45.7508;0.79449
0.00994362500000000;45.7508;0.79549
0.00995612500000000;45.7508;0.79649
